"Handle","Title","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Metafield: product.color [list.single_line_text_field]","Metafield: product.size [list.single_line_text_field]","Metafield: product.fabric [single_line_text_field]","Metafield: product.age_group [single_line_text_field]","Metafield: product.target_gender [single_line_text_field]","Metafield: product.clothing_features [multi_line_text_field]"
"wide-band-bikini-bottoms-lemon","The wide band bikini bottoms - lemon","Size","12","Color","Lemon","WIDE-BAND-BIK-LEM-12","[Yellow]","[12]","","Adult","Female",""
"wide-band-bikini-bottoms-lemon","The wide band bikini bottoms - lemon","Size","14","Color","Lemon","WIDE-BAND-BIK-LEM-14","[Yellow]","[14]","","Adult","Female",""
"wide-band-bikini-bottoms-lemon","The wide band bikini bottoms - lemon","Size","16","Color","Lemon","WIDE-BAND-BIK-LEM-16","[Yellow]","[16]","","Adult","Female",""
"wide-band-bikini-bottoms-lemon","","Size","","Color","lemon","","[Yellow]","","","Adult","Female",""
"wide-band-bikini-bottoms-lemon","","Size","","Color","lemon","","[Yellow]","","","Adult","Female",""
"wide-band-bikini-bottoms-lemon","","Size","","Color","lemon","","[Yellow]","","","Adult","Female",""
"wide-band-bikini-top-lemon","The wide band bikini top","Size","4","Color","Lemon","WIDE-BAND-BIK-LEM-4-1","[Yellow]","[4]","","Adult","Female",""
"wide-band-bikini-top-lemon","The wide band bikini top","Size","6","Color","Lemon","WIDE-BAND-BIK-LEM-6-1","[Yellow]","[6]","","Adult","Female",""
"wide-band-bikini-top-lemon","The wide band bikini top","Size","8","Color","Lemon","WIDE-BAND-BIK-LEM-8-1","[Yellow]","[8]","","Adult","Female",""
"wide-band-bikini-top-lemon","The wide band bikini top","Size","10","Color","Lemon","WIDE-BAND-BIK-LEM-10-1","[Yellow]","[10]","","Adult","Female",""
"wide-band-bikini-top-lemon","The wide band bikini top","Size","12","Color","Lemon","WIDE-BAND-BIK-LEM-12-1","[Yellow]","[12]","","Adult","Female",""
"wide-band-bikini-top-lemon","The wide band bikini top","Size","14","Color","Lemon","WIDE-BAND-BIK-LEM-14-1","[Yellow]","[14]","","Adult","Female",""
"wide-band-bikini-top-lemon","The wide band bikini top","Size","16","Color","Lemon","WIDE-BAND-BIK-LEM-16-1","[Yellow]","[16]","","Adult","Female",""
"wide-band-bikini-top-lemon","","Size","","Color","lemon","","[Yellow]","","","Adult","Female",""
"wide-band-bikini-top-lemon","","Size","","Color","lemon","","[Yellow]","","","Adult","Female",""
"wide-band-bikini-top-lemon","","Size","","Color","lemon","","[Yellow]","","","Adult","Female",""
"wide-band-bikini-bottoms-white","The wide band bikini bottoms - white","Size","4","Color","White","WIDE-BAND-BIK-WHT-4-1","[White]","[4]","","Adult","Female",""
"wide-band-bikini-bottoms-white","The wide band bikini bottoms - white","Size","6","Color","White","WIDE-BAND-BIK-WHT-6-1","[White]","[6]","","Adult","Female",""
"wide-band-bikini-bottoms-white","The wide band bikini bottoms - white","Size","8","Color","White","WIDE-BAND-BIK-WHT-8-1","[White]","[8]","","Adult","Female",""
"wide-band-bikini-bottoms-white","The wide band bikini bottoms - white","Size","10","Color","White","WIDE-BAND-BIK-WHT-10-1","[White]","[10]","","Adult","Female",""
"wide-band-bikini-bottoms-white","The wide band bikini bottoms - white","Size","12","Color","White","WIDE-BAND-BIK-WHT-12-1","[White]","[12]","","Adult","Female",""
"wide-band-bikini-bottoms-white","The wide band bikini bottoms - white","Size","14","Color","White","WIDE-BAND-BIK-WHT-14-1","[White]","[14]","","Adult","Female",""
"wide-band-bikini-bottoms-white","The wide band bikini bottoms - white","Size","16","Color","White","WIDE-BAND-BIK-WHT-16-1","[White]","[16]","","Adult","Female",""
"wide-band-bikini-bottoms-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"wide-band-bikini-bottoms-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"wide-band-bikini-bottoms-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"wide-band-bikini-bottoms-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"wide-band-bikini-top-white","The wide band bikini top","Size","4","Color","White","WIDE-BAND-BIK-WHT-4-2","[White]","[4]","","Adult","Female",""
"wide-band-bikini-top-white","The wide band bikini top","Size","6","Color","White","WIDE-BAND-BIK-WHT-6-2","[White]","[6]","","Adult","Female",""
"wide-band-bikini-top-white","The wide band bikini top","Size","8","Color","White","WIDE-BAND-BIK-WHT-8-2","[White]","[8]","","Adult","Female",""
"wide-band-bikini-top-white","The wide band bikini top","Size","10","Color","White","WIDE-BAND-BIK-WHT-10-2","[White]","[10]","","Adult","Female",""
"wide-band-bikini-top-white","The wide band bikini top","Size","12","Color","White","WIDE-BAND-BIK-WHT-12-2","[White]","[12]","","Adult","Female",""
"wide-band-bikini-top-white","The wide band bikini top","Size","14","Color","White","WIDE-BAND-BIK-WHT-14-2","[White]","[14]","","Adult","Female",""
"wide-band-bikini-top-white","The wide band bikini top","Size","16","Color","White","WIDE-BAND-BIK-WHT-16-2","[White]","[16]","","Adult","Female",""
"wide-band-bikini-top-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"wide-band-bikini-top-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"wide-band-bikini-top-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"wide-band-bikini-top-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"the-knot-swimsuit-red","The knot swimsuit - red","Size","4","Color","Red","KNOT-SWIMSUIT-GEN-RED-4","[Red]","[4]","","Adult","Female",""
"the-knot-swimsuit-red","The knot swimsuit - red","Size","6","Color","Red","KNOT-SWIMSUIT-GEN-RED-6","[Red]","[6]","","Adult","Female",""
"the-knot-swimsuit-red","The knot swimsuit - red","Size","8","Color","Red","KNOT-SWIMSUIT-GEN-RED-8","[Red]","[8]","","Adult","Female",""
"the-knot-swimsuit-red","The knot swimsuit - red","Size","10","Color","Red","KNOT-SWIMSUIT-GEN-RED-10","[Red]","[10]","","Adult","Female",""
"the-knot-swimsuit-red","The knot swimsuit - red","Size","12","Color","Red","KNOT-SWIMSUIT-GEN-RED-12","[Red]","[12]","","Adult","Female",""
"the-knot-swimsuit-red","The knot swimsuit - red","Size","14","Color","Red","KNOT-SWIMSUIT-GEN-RED-14","[Red]","[14]","","Adult","Female",""
"the-knot-swimsuit-red","The knot swimsuit - red","Size","16","Color","Red","KNOT-SWIMSUIT-GEN-RED-16","[Red]","[16]","","Adult","Female",""
"the-knot-swimsuit-red","","Size","","Color","red","","[Red]","","","Adult","Female",""
"the-knot-swimsuit-red","","Size","","Color","red","","[Red]","","","Adult","Female",""
"the-knot-swimsuit-red","","Size","","Color","red","","[Red]","","","Adult","Female",""
"the-knot-swimsuit-red","","Size","","Color","red","","[Red]","","","Adult","Female",""
"the-knot-swimsuit-red","","Size","","Color","red","","[Red]","","","Adult","Female",""
"the-knot-swimsuit-red","","Size","","Color","red","","[Red]","","","Adult","Female",""
"the-knot-swimsuit-red","","Size","","Color","red","","[Red]","","","Adult","Female",""
"the-knot-swimsuit-mocha","The knot swimsuit - mocha","Size","4","Color","Mocha","KNOT-SWIMSUIT-GEN-MOC-4","[Brown]","[4]","","Adult","Female",""
"the-knot-swimsuit-mocha","The knot swimsuit - mocha","Size","6","Color","Mocha","KNOT-SWIMSUIT-GEN-MOC-6","[Brown]","[6]","","Adult","Female",""
"the-knot-swimsuit-mocha","The knot swimsuit - mocha","Size","8","Color","Mocha","KNOT-SWIMSUIT-GEN-MOC-8","[Brown]","[8]","","Adult","Female",""
"the-knot-swimsuit-mocha","The knot swimsuit - mocha","Size","10","Color","Mocha","KNOT-SWIMSUIT-GEN-MOC-10","[Brown]","[10]","","Adult","Female",""
"the-knot-swimsuit-mocha","The knot swimsuit - mocha","Size","12","Color","Mocha","KNOT-SWIMSUIT-GEN-MOC-12","[Brown]","[12]","","Adult","Female",""
"the-knot-swimsuit-mocha","The knot swimsuit - mocha","Size","14","Color","Mocha","KNOT-SWIMSUIT-GEN-MOC-14","[Brown]","[14]","","Adult","Female",""
"the-knot-swimsuit-mocha","The knot swimsuit - mocha","Size","16","Color","Mocha","KNOT-SWIMSUIT-GEN-MOC-16","[Brown]","[16]","","Adult","Female",""
"the-knot-swimsuit-mocha","","Size","","Color","mocha","","[Brown]","","","Adult","Female",""
"the-knot-swimsuit-mocha","","Size","","Color","mocha","","[Brown]","","","Adult","Female",""
"the-lace-maxi-skirt-red","The lace maxi skirt - red","Size","4","Color","Red","MAXI-SKT-RED-4","[Red]","[4]","Lace","Adult","Female",""
"the-lace-maxi-skirt-red","The lace maxi skirt - red","Size","6","Color","Red","MAXI-SKT-RED-6","[Red]","[6]","Lace","Adult","Female",""
"the-lace-maxi-skirt-red","The lace maxi skirt - red","Size","8","Color","Red","MAXI-SKT-RED-8","[Red]","[8]","Lace","Adult","Female",""
"the-lace-maxi-skirt-red","The lace maxi skirt - red","Size","10","Color","Red","MAXI-SKT-RED-10","[Red]","[10]","Lace","Adult","Female",""
"the-lace-maxi-skirt-red","The lace maxi skirt - red","Size","12","Color","Red","MAXI-SKT-RED-12","[Red]","[12]","Lace","Adult","Female",""
"the-lace-maxi-skirt-red","The lace maxi skirt - red","Size","14","Color","Red","MAXI-SKT-RED-14","[Red]","[14]","Lace","Adult","Female",""
"the-lace-maxi-skirt-red","The lace maxi skirt - red","Size","16","Color","Red","MAXI-SKT-RED-16","[Red]","[16]","Lace","Adult","Female",""
"the-lace-maxi-skirt-red","","Size","","Color","red","","[Red]","","Lace","Adult","Female",""
"the-lace-maxi-skirt-red","","Size","","Color","red","","[Red]","","Lace","Adult","Female",""
"the-lace-maxi-skirt-red","","Size","","Color","red","","[Red]","","Lace","Adult","Female",""
"the-lace-maxi-skirt-red","","Size","","Color","red","","[Red]","","Lace","Adult","Female",""
"the-lace-maxi-skirt-red","","Size","","Color","red","","[Red]","","Lace","Adult","Female",""
"the-lace-maxi-skirt-red","","Size","","Color","red","","[Red]","","Lace","Adult","Female",""
"the-lace-maxi-skirt-mocha","The lace maxi skirt - mocha","Size","4","Color","Mocha","MAXI-SKT-MOC-4","[Brown]","[4]","Lace","Adult","Female",""
"the-lace-maxi-skirt-mocha","The lace maxi skirt - mocha","Size","6","Color","Mocha","MAXI-SKT-MOC-6","[Brown]","[6]","Lace","Adult","Female",""
"the-lace-maxi-skirt-mocha","The lace maxi skirt - mocha","Size","8","Color","Mocha","MAXI-SKT-MOC-8","[Brown]","[8]","Lace","Adult","Female",""
"the-lace-maxi-skirt-mocha","The lace maxi skirt - mocha","Size","10","Color","Mocha","MAXI-SKT-MOC-10","[Brown]","[10]","Lace","Adult","Female",""
"the-lace-maxi-skirt-mocha","The lace maxi skirt - mocha","Size","12","Color","Mocha","MAXI-SKT-MOC-12","[Brown]","[12]","Lace","Adult","Female",""
"the-lace-maxi-skirt-mocha","The lace maxi skirt - mocha","Size","14","Color","Mocha","MAXI-SKT-MOC-14","[Brown]","[14]","Lace","Adult","Female",""
"the-lace-maxi-skirt-mocha","The lace maxi skirt - mocha","Size","16","Color","Mocha","MAXI-SKT-MOC-16","[Brown]","[16]","Lace","Adult","Female",""
"the-lace-maxi-skirt-mocha","","Size","","Color","mocha","","[Brown]","","Lace","Adult","Female",""
"the-lace-maxi-skirt-mocha","","Size","","Color","mocha","","[Brown]","","Lace","Adult","Female",""
"the-lace-maxi-skirt-mocha","","Size","","Color","mocha","","[Brown]","","Lace","Adult","Female",""
"the-tassel-mini-skirt-red-1","The tassel mini skirt - red","Size","4","Color","Red","TASSEL-MINI-SKT-XXX-4-1","[Red]","[4]","","Adult","Female",""
"the-tassel-mini-skirt-red-1","The tassel mini skirt - red","Size","6","Color","Red","TASSEL-MINI-SKT-XXX-6-1","[Red]","[6]","","Adult","Female",""
"the-tassel-mini-skirt-red-1","The tassel mini skirt - red","Size","8","Color","Red","TASSEL-MINI-SKT-XXX-8-1","[Red]","[8]","","Adult","Female",""
"the-tassel-mini-skirt-red-1","The tassel mini skirt - red","Size","10","Color","Red","TASSEL-MINI-SKT-XXX-10-1","[Red]","[10]","","Adult","Female",""
"the-tassel-mini-skirt-red-1","The tassel mini skirt - red","Size","12","Color","Red","TASSEL-MINI-SKT-XXX-12-1","[Red]","[12]","","Adult","Female",""
"the-tassel-mini-skirt-red-1","The tassel mini skirt - red","Size","14","Color","Red","TASSEL-MINI-SKT-XXX-14-1","[Red]","[14]","","Adult","Female",""
"the-tassel-mini-skirt-red-1","The tassel mini skirt - red","Size","16","Color","Red","TASSEL-MINI-SKT-XXX-16-1","[Red]","[16]","","Adult","Female",""
"the-tassel-mini-skirt-red-1","","Size","","Color","1","","","","","Adult","Female",""
"the-tassel-mini-skirt-red-1","","Size","","Color","1","","","","","Adult","Female",""
"the-tassel-mini-skirt-red-1","","Size","","Color","1","","","","","Adult","Female",""
"the-tassel-mini-skirt-red-1","","Size","","Color","1","","","","","Adult","Female",""
"the-tassel-mini-skirt-mocha","The tassel mini skirt - mocha","Size","4","Color","Mocha","TASSEL-MINI-SKT-MOC-4","[Brown]","[4]","","Adult","Female",""
"the-tassel-mini-skirt-mocha","The tassel mini skirt - mocha","Size","6","Color","Mocha","TASSEL-MINI-SKT-MOC-6","[Brown]","[6]","","Adult","Female",""
"the-tassel-mini-skirt-mocha","The tassel mini skirt - mocha","Size","8","Color","Mocha","TASSEL-MINI-SKT-MOC-8","[Brown]","[8]","","Adult","Female",""
"the-tassel-mini-skirt-mocha","The tassel mini skirt - mocha","Size","10","Color","Mocha","TASSEL-MINI-SKT-MOC-10","[Brown]","[10]","","Adult","Female",""
"the-tassel-mini-skirt-mocha","The tassel mini skirt - mocha","Size","12","Color","Mocha","TASSEL-MINI-SKT-MOC-12","[Brown]","[12]","","Adult","Female",""
"the-tassel-mini-skirt-mocha","The tassel mini skirt - mocha","Size","14","Color","Mocha","TASSEL-MINI-SKT-MOC-14","[Brown]","[14]","","Adult","Female",""
"the-tassel-mini-skirt-mocha","The tassel mini skirt - mocha","Size","16","Color","Mocha","TASSEL-MINI-SKT-MOC-16","[Brown]","[16]","","Adult","Female",""
"the-lace-maxi-skirt-white-floral","The lace maxi skirt - white floral","Size","4","Color","Floral","MAXI-SKT-FLO-4-1","","[4]","Lace","Adult","Female",""
"the-lace-maxi-skirt-white-floral","The lace maxi skirt - white floral","Size","6","Color","Floral","MAXI-SKT-FLO-6-1","","[6]","Lace","Adult","Female",""
"the-lace-maxi-skirt-white-floral","The lace maxi skirt - white floral","Size","8","Color","Floral","MAXI-SKT-FLO-8-1","","[8]","Lace","Adult","Female",""
"the-lace-maxi-skirt-white-floral","The lace maxi skirt - white floral","Size","10","Color","Floral","MAXI-SKT-FLO-10-1","","[10]","Lace","Adult","Female",""
"the-lace-maxi-skirt-white-floral","The lace maxi skirt - white floral","Size","12","Color","Floral","MAXI-SKT-FLO-12-1","","[12]","Lace","Adult","Female",""
"the-lace-maxi-skirt-white-floral","The lace maxi skirt - white floral","Size","14","Color","Floral","MAXI-SKT-FLO-14-1","","[14]","Lace","Adult","Female",""
"the-lace-maxi-skirt-white-floral","The lace maxi skirt - white floral","Size","16","Color","Floral","MAXI-SKT-FLO-16-1","","[16]","Lace","Adult","Female",""
"the-lace-maxi-skirt-white-floral","","Size","","Color","floral","","","","Lace","Adult","Female",""
"the-lace-maxi-skirt-white-floral","","Size","","Color","floral","","","","Lace","Adult","Female",""
"the-lace-maxi-skirt-white-floral","","Size","","Color","floral","","","","Lace","Adult","Female",""
"the-lace-maxi-skirt-white-floral","","Size","","Color","floral","","","","Lace","Adult","Female",""
"the-lace-maxi-skirt-white-floral","","Size","","Color","floral","","","","Lace","Adult","Female",""
"the-lace-maxi-skirt-white-floral","","Size","","Color","floral","","","","Lace","Adult","Female",""
"the-lace-maxi-skirt-white-floral","","Size","","Color","floral","","","","Lace","Adult","Female",""
"the-lace-maxi-skirt-black-floral","The lace maxi skirt - black floral","Size","4","Color","Floral","MAXI-SKT-FLO-4","","[4]","Lace","Adult","Female",""
"the-lace-maxi-skirt-black-floral","The lace maxi skirt - black floral","Size","6","Color","Floral","MAXI-SKT-FLO-6","","[6]","Lace","Adult","Female",""
"the-lace-maxi-skirt-black-floral","The lace maxi skirt - black floral","Size","8","Color","Floral","MAXI-SKT-FLO-8","","[8]","Lace","Adult","Female",""
"the-lace-maxi-skirt-black-floral","The lace maxi skirt - black floral","Size","10","Color","Floral","MAXI-SKT-FLO-10","","[10]","Lace","Adult","Female",""
"the-lace-maxi-skirt-black-floral","The lace maxi skirt - black floral","Size","12","Color","Floral","MAXI-SKT-FLO-12","","[12]","Lace","Adult","Female",""
"the-lace-maxi-skirt-black-floral","The lace maxi skirt - black floral","Size","14","Color","Floral","MAXI-SKT-FLO-14","","[14]","Lace","Adult","Female",""
"the-lace-maxi-skirt-black-floral","The lace maxi skirt - black floral","Size","16","Color","Floral","MAXI-SKT-FLO-16","","[16]","Lace","Adult","Female",""
"the-lace-maxi-skirt-black-floral","","Size","","Color","floral","","","","Lace","Adult","Female",""
"the-lace-maxi-skirt-black-floral","","Size","","Color","floral","","","","Lace","Adult","Female",""
"the-lace-maxi-skirt-black-floral","","Size","","Color","floral","","","","Lace","Adult","Female",""
"the-lace-maxi-skirt-black-floral","","Size","","Color","floral","","","","Lace","Adult","Female",""
"the-tan-bikini-bottoms-black-white","The tan bikini bottoms - black & white","Size","4","Color","White","TAN-BOTTOMS-BIK-WHT-4","[White]","[4]","","Adult","Female",""
"the-tan-bikini-bottoms-black-white","The tan bikini bottoms - black & white","Size","6","Color","White","TAN-BOTTOMS-BIK-WHT-6","[White]","[6]","","Adult","Female",""
"the-tan-bikini-bottoms-black-white","The tan bikini bottoms - black & white","Size","8","Color","White","TAN-BOTTOMS-BIK-WHT-8","[White]","[8]","","Adult","Female",""
"the-tan-bikini-bottoms-black-white","The tan bikini bottoms - black & white","Size","10","Color","White","TAN-BOTTOMS-BIK-WHT-10","[White]","[10]","","Adult","Female",""
"the-tan-bikini-bottoms-black-white","The tan bikini bottoms - black & white","Size","12","Color","White","TAN-BOTTOMS-BIK-WHT-12","[White]","[12]","","Adult","Female",""
"the-tan-bikini-bottoms-black-white","The tan bikini bottoms - black & white","Size","14","Color","White","TAN-BOTTOMS-BIK-WHT-14","[White]","[14]","","Adult","Female",""
"the-tan-bikini-bottoms-black-white","The tan bikini bottoms - black & white","Size","16","Color","White","TAN-BOTTOMS-BIK-WHT-16","[White]","[16]","","Adult","Female",""
"the-tan-bikini-bottoms-black-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"the-tan-bikini-bottoms-black-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"the-tan-bikini-bottoms-black-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"the-tan-bikini-bottoms-black-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"the-tan-bikini-bottoms-black-white-1","The tan bikini top - black & white","Size","4","Color","Black","TAN-BIK-XXX-4","[Black]","[4]","","Adult","Female",""
"the-tan-bikini-bottoms-black-white-1","The tan bikini top - black & white","Size","6","Color","Black","TAN-BIK-XXX-6","[Black]","[6]","","Adult","Female",""
"the-tan-bikini-bottoms-black-white-1","The tan bikini top - black & white","Size","8","Color","Black","TAN-BIK-XXX-8","[Black]","[8]","","Adult","Female",""
"the-tan-bikini-bottoms-black-white-1","The tan bikini top - black & white","Size","10","Color","Black","TAN-BIK-XXX-10","[Black]","[10]","","Adult","Female",""
"the-tan-bikini-bottoms-black-white-1","The tan bikini top - black & white","Size","12","Color","Black","TAN-BIK-XXX-12","[Black]","[12]","","Adult","Female",""
"the-tan-bikini-bottoms-black-white-1","The tan bikini top - black & white","Size","14","Color","Black","TAN-BIK-XXX-14","[Black]","[14]","","Adult","Female",""
"the-tan-bikini-bottoms-black-white-1","The tan bikini top - black & white","Size","16","Color","Black","TAN-BIK-XXX-16","[Black]","[16]","","Adult","Female",""
"the-tan-bikini-bottoms-black-white-1","","Size","","Color","1","","","","","Adult","Female",""
"the-tan-bikini-bottoms-black-white-1","","Size","","Color","1","","","","","Adult","Female",""
"the-tan-bikini-bottoms-black-white-1","","Size","","Color","1","","","","","Adult","Female",""
"the-tan-bikini-bottoms-black-white-1","","Size","","Color","1","","","","","Adult","Female",""
"the-tan-bikini-bottoms-leopard","The tan bikini bottoms - leopard","Size","4","Color","Leopard","TAN-BOTTOMS-BIK-LEO-4","","[4]","","Adult","Female",""
"the-tan-bikini-bottoms-leopard","The tan bikini bottoms - leopard","Size","6","Color","Leopard","TAN-BOTTOMS-BIK-LEO-6","","[6]","","Adult","Female",""
"the-tan-bikini-bottoms-leopard","The tan bikini bottoms - leopard","Size","8","Color","Leopard","TAN-BOTTOMS-BIK-LEO-8","","[8]","","Adult","Female",""
"the-tan-bikini-bottoms-leopard","The tan bikini bottoms - leopard","Size","10","Color","Leopard","TAN-BOTTOMS-BIK-LEO-10","","[10]","","Adult","Female",""
"the-tan-bikini-bottoms-leopard","The tan bikini bottoms - leopard","Size","12","Color","Leopard","TAN-BOTTOMS-BIK-LEO-12","","[12]","","Adult","Female",""
"the-tan-bikini-bottoms-leopard","The tan bikini bottoms - leopard","Size","14","Color","Leopard","TAN-BOTTOMS-BIK-LEO-14","","[14]","","Adult","Female",""
"the-tan-bikini-bottoms-leopard","The tan bikini bottoms - leopard","Size","16","Color","Leopard","TAN-BOTTOMS-BIK-LEO-16","","[16]","","Adult","Female",""
"the-tan-bikini-bottoms-leopard","","Size","","Color","leopard","","","","","Adult","Female",""
"the-tan-bikini-bottoms-leopard","","Size","","Color","leopard","","","","","Adult","Female",""
"the-tan-bikini-bottoms-leopard","","Size","","Color","leopard","","","","","Adult","Female",""
"the-tan-bikini-bottoms-leopard","","Size","","Color","leopard","","","","","Adult","Female",""
"the-tan-bikini-bottoms-leopard","","Size","","Color","leopard","","","","","Adult","Female",""
"the-tan-bikini-bottoms-leopard","","Size","","Color","leopard","","","","","Adult","Female",""
"the-tan-bikini-top-leopard","The tan bikini top - leopard","Size","4","Color","Leopard","TAN-BIK-LEO-4","","[4]","","Adult","Female",""
"the-tan-bikini-top-leopard","The tan bikini top - leopard","Size","6","Color","Leopard","TAN-BIK-LEO-6","","[6]","","Adult","Female",""
"the-tan-bikini-top-leopard","The tan bikini top - leopard","Size","8","Color","Leopard","TAN-BIK-LEO-8","","[8]","","Adult","Female",""
"the-tan-bikini-top-leopard","The tan bikini top - leopard","Size","10","Color","Leopard","TAN-BIK-LEO-10","","[10]","","Adult","Female",""
"the-tan-bikini-top-leopard","The tan bikini top - leopard","Size","12","Color","Leopard","TAN-BIK-LEO-12","","[12]","","Adult","Female",""
"the-tan-bikini-top-leopard","The tan bikini top - leopard","Size","14","Color","Leopard","TAN-BIK-LEO-14","","[14]","","Adult","Female",""
"the-tan-bikini-top-leopard","The tan bikini top - leopard","Size","16","Color","Leopard","TAN-BIK-LEO-16","","[16]","","Adult","Female",""
"the-tan-bikini-top-leopard","","Size","","Color","leopard","","","","","Adult","Female",""
"the-tan-bikini-top-leopard","","Size","","Color","leopard","","","","","Adult","Female",""
"the-tan-bikini-top-leopard","","Size","","Color","leopard","","","","","Adult","Female",""
"the-tan-bikini-top-leopard","","Size","","Color","leopard","","","","","Adult","Female",""
"the-tan-bikini-top-leopard","","Size","","Color","leopard","","","","","Adult","Female",""
"the-tan-bikini-top-leopard","","Size","","Color","leopard","","","","","Adult","Female",""
"the-tan-bikini-bottoms-white","The tan bikini bottoms - white","Size","4","Color","White","TAN-BOTTOMS-BIK-WHT-4-1","[White]","[4]","","Adult","Female",""
"the-tan-bikini-bottoms-white","The tan bikini bottoms - white","Size","6","Color","White","TAN-BOTTOMS-BIK-WHT-6-1","[White]","[6]","","Adult","Female",""
"the-tan-bikini-bottoms-white","The tan bikini bottoms - white","Size","8","Color","White","TAN-BOTTOMS-BIK-WHT-8-1","[White]","[8]","","Adult","Female",""
"the-tan-bikini-bottoms-white","The tan bikini bottoms - white","Size","10","Color","White","TAN-BOTTOMS-BIK-WHT-10-1","[White]","[10]","","Adult","Female",""
"the-tan-bikini-bottoms-white","The tan bikini bottoms - white","Size","12","Color","White","TAN-BOTTOMS-BIK-WHT-12-1","[White]","[12]","","Adult","Female",""
"the-tan-bikini-bottoms-white","The tan bikini bottoms - white","Size","14","Color","White","TAN-BOTTOMS-BIK-WHT-14-1","[White]","[14]","","Adult","Female",""
"the-tan-bikini-bottoms-white","The tan bikini bottoms - white","Size","16","Color","White","TAN-BOTTOMS-BIK-WHT-16-1","[White]","[16]","","Adult","Female",""
"the-tan-bikini-bottoms-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"the-tan-bikini-bottoms-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"the-tan-bikini-bottoms-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"the-tan-bikini-bottoms-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"the-tan-bikini-top-white","The tan bikini top - white","Size","4","Color","White","TAN-BIK-WHT-4","[White]","[4]","","Adult","Female",""
"the-tan-bikini-top-white","The tan bikini top - white","Size","6","Color","White","TAN-BIK-WHT-6","[White]","[6]","","Adult","Female",""
"the-tan-bikini-top-white","The tan bikini top - white","Size","8","Color","White","TAN-BIK-WHT-8","[White]","[8]","","Adult","Female",""
"the-tan-bikini-top-white","The tan bikini top - white","Size","10","Color","White","TAN-BIK-WHT-10","[White]","[10]","","Adult","Female",""
"the-tan-bikini-top-white","The tan bikini top - white","Size","12","Color","White","TAN-BIK-WHT-12","[White]","[12]","","Adult","Female",""
"the-tan-bikini-top-white","The tan bikini top - white","Size","14","Color","White","TAN-BIK-WHT-14","[White]","[14]","","Adult","Female",""
"the-tan-bikini-top-white","The tan bikini top - white","Size","16","Color","White","TAN-BIK-WHT-16","[White]","[16]","","Adult","Female",""
"the-tan-bikini-top-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"the-tan-bikini-top-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"the-tan-bikini-top-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"the-tan-bikini-top-white","","Size","","Color","white","","[White]","","","Adult","Female",""
"the-tan-bikini-bottoms-black","The tan bikini bottoms - black","Size","4","Color","Black","TAN-BOTTOMS-BIK-BLK-4","[Black]","[4]","","Adult","Female",""
"the-tan-bikini-bottoms-black","The tan bikini bottoms - black","Size","6","Color","Black","TAN-BOTTOMS-BIK-BLK-6","[Black]","[6]","","Adult","Female",""
"the-tan-bikini-bottoms-black","The tan bikini bottoms - black","Size","8","Color","Black","TAN-BOTTOMS-BIK-BLK-8","[Black]","[8]","","Adult","Female",""
"the-tan-bikini-bottoms-black","The tan bikini bottoms - black","Size","10","Color","Black","TAN-BOTTOMS-BIK-BLK-10","[Black]","[10]","","Adult","Female",""
"the-tan-bikini-bottoms-black","The tan bikini bottoms - black","Size","12","Color","Black","TAN-BOTTOMS-BIK-BLK-12","[Black]","[12]","","Adult","Female",""
"the-tan-bikini-bottoms-black","The tan bikini bottoms - black","Size","14","Color","Black","TAN-BOTTOMS-BIK-BLK-14","[Black]","[14]","","Adult","Female",""
"the-tan-bikini-bottoms-black","The tan bikini bottoms - black","Size","16","Color","Black","TAN-BOTTOMS-BIK-BLK-16","[Black]","[16]","","Adult","Female",""
"the-tan-bikini-bottoms-black","","Size","","Color","black","","[Black]","","","Adult","Female",""
"the-tan-bikini-bottoms-black","","Size","","Color","black","","[Black]","","","Adult","Female",""
"the-tan-bikini-bottoms-black","","Size","","Color","black","","[Black]","","","Adult","Female",""
"the-tan-bikini-top-black","The tan bikini top - black","Size","4","Color","Black","TAN-BIK-BLK-4","[Black]","[4]","","Adult","Female",""
"the-tan-bikini-top-black","The tan bikini top - black","Size","6","Color","Black","TAN-BIK-BLK-6","[Black]","[6]","","Adult","Female",""
