"Handle","Title","Status","Variant ID","Variant Title","Variant SKU","Variant Price","Variant Inventory Qty","Option1 Name","Option1 Value","Option2 Name","Option2 Value"
"the-o-ring-dress-white","The O ring dress - white","active",44037417271349,"4 / White","O-RING-DRS-WHT-4","35.00",0,"Size","4","Color","White"
"the-o-ring-dress-white","The O ring dress - white","active",44037417304117,"6 / White","O-RING-DRS-WHT-6","35.00",0,"Size","6","Color","White"
"the-o-ring-dress-white","The O ring dress - white","active",44037417336885,"8 / White","O-RING-DRS-WHT-8","35.00",0,"Size","8","Color","White"
"the-o-ring-dress-white","The O ring dress - white","active",44037417369653,"10 / White","O-RING-DRS-WHT-10","35.00",0,"Size","10","Color","White"
"the-o-ring-dress-white","The O ring dress - white","active",44037417402421,"12 / White","O-RING-DRS-WHT-12","35.00",0,"Size","12","Color","White"
"the-o-ring-dress-white","The O ring dress - white","active",44037417435189,"14 / White","O-RING-DRS-WHT-14","35.00",1,"Size","14","Color","White"
"the-o-ring-dress-white","The O ring dress - white","active",44037417467957,"16 / White","O-RING-DRS-WHT-16","35.00",1,"Size","16","Color","White"
"the-o-ring-dress-black","The O ring dress - black","active",44037424971829,"4 / Black","O-RING-DRS-BLK-4","35.00",0,"Size","4","Color","Black"
"the-o-ring-dress-black","The O ring dress - black","active",44037425004597,"6 / Black","O-RING-DRS-BLK-6","35.00",0,"Size","6","Color","Black"
"the-o-ring-dress-black","The O ring dress - black","active",44037425037365,"8 / Black","O-RING-DRS-BLK-8","35.00",0,"Size","8","Color","Black"
"the-o-ring-dress-black","The O ring dress - black","active",44037425070133,"10 / Black","O-RING-DRS-BLK-10","35.00",0,"Size","10","Color","Black"
"the-o-ring-dress-black","The O ring dress - black","active",44037425102901,"12 / Black","O-RING-DRS-BLK-12","35.00",0,"Size","12","Color","Black"
"the-o-ring-dress-black","The O ring dress - black","active",44037425135669,"14 / Black","O-RING-DRS-BLK-14","35.00",0,"Size","14","Color","Black"
"the-o-ring-dress-black","The O ring dress - black","active",44037425168437,"16 / Black","O-RING-DRS-BLK-16","35.00",2,"Size","16","Color","Black"
"the-split-tassel-maxi-skirt-black","The split tassel maxi skirt - black","active",44037430378549,"4 / Black","SPLIT-TASSEL-SKT-BLK-4","28.00",0,"Size","4","Color","Black"
"the-split-tassel-maxi-skirt-black","The split tassel maxi skirt - black","active",44037430411317,"6 / Black","SPLIT-TASSEL-SKT-BLK-6","28.00",7,"Size","6","Color","Black"
"the-split-tassel-maxi-skirt-black","The split tassel maxi skirt - black","active",44037430444085,"8 / Black","SPLIT-TASSEL-SKT-BLK-8","28.00",1,"Size","8","Color","Black"
"the-split-tassel-maxi-skirt-black","The split tassel maxi skirt - black","active",44037430476853,"10 / Black","SPLIT-TASSEL-SKT-BLK-10","28.00",0,"Size","10","Color","Black"
"the-split-tassel-maxi-skirt-black","The split tassel maxi skirt - black","active",44037430509621,"12 / Black","SPLIT-TASSEL-SKT-BLK-12","28.00",0,"Size","12","Color","Black"
"the-split-tassel-maxi-skirt-black","The split tassel maxi skirt - black","active",44037430542389,"14 / Black","SPLIT-TASSEL-SKT-BLK-14","28.00",0,"Size","14","Color","Black"
"the-split-tassel-maxi-skirt-black","The split tassel maxi skirt - black","active",44037430575157,"16 / Black","SPLIT-TASSEL-SKT-BLK-16","28.00",1,"Size","16","Color","Black"
"the-split-tassel-maxi-skirt-white","The split tassel maxi skirt - white","active",44037473796149,"4 / White","SPLIT-TASSEL-SKT-WHT-4","28.00",0,"Size","4","Color","White"
"the-split-tassel-maxi-skirt-white","The split tassel maxi skirt - white","active",44037473828917,"6 / White","SPLIT-TASSEL-SKT-WHT-6","28.00",0,"Size","6","Color","White"
"the-split-tassel-maxi-skirt-white","The split tassel maxi skirt - white","active",44037473861685,"8 / White","SPLIT-TASSEL-SKT-WHT-8","28.00",0,"Size","8","Color","White"
"the-split-tassel-maxi-skirt-white","The split tassel maxi skirt - white","active",44037473894453,"10 / White","SPLIT-TASSEL-SKT-WHT-10","28.00",0,"Size","10","Color","White"
"the-split-tassel-maxi-skirt-white","The split tassel maxi skirt - white","active",44037473927221,"12 / White","SPLIT-TASSEL-SKT-WHT-12","28.00",2,"Size","12","Color","White"
"the-split-tassel-maxi-skirt-white","The split tassel maxi skirt - white","active",44037473959989,"14 / White","SPLIT-TASSEL-SKT-WHT-14","28.00",0,"Size","14","Color","White"
"the-split-tassel-maxi-skirt-white","The split tassel maxi skirt - white","active",44037473992757,"16 / White","SPLIT-TASSEL-SKT-WHT-16","28.00",0,"Size","16","Color","White"
"the-split-tassel-maxi-skirt-chocolate","The split tassel maxi skirt - chocolate","active",44037476286517,"4 / Chocolate","SPLIT-TASSEL-SKT-CHO-4","28.00",1,"Size","4","Color","Chocolate"
"the-split-tassel-maxi-skirt-chocolate","The split tassel maxi skirt - chocolate","active",44037476319285,"6 / Chocolate","SPLIT-TASSEL-SKT-CHO-6","28.00",3,"Size","6","Color","Chocolate"
"the-split-tassel-maxi-skirt-chocolate","The split tassel maxi skirt - chocolate","active",44037476352053,"8 / Chocolate","SPLIT-TASSEL-SKT-CHO-8","28.00",2,"Size","8","Color","Chocolate"
"the-split-tassel-maxi-skirt-chocolate","The split tassel maxi skirt - chocolate","active",44037476384821,"10 / Chocolate","SPLIT-TASSEL-SKT-CHO-10","28.00",1,"Size","10","Color","Chocolate"
"the-split-tassel-maxi-skirt-chocolate","The split tassel maxi skirt - chocolate","active",44037476417589,"12 / Chocolate","SPLIT-TASSEL-SKT-CHO-12","28.00",0,"Size","12","Color","Chocolate"
"the-split-tassel-maxi-skirt-chocolate","The split tassel maxi skirt - chocolate","active",44037476450357,"14 / Chocolate","SPLIT-TASSEL-SKT-CHO-14","28.00",0,"Size","14","Color","Chocolate"
"the-split-tassel-maxi-skirt-chocolate","The split tassel maxi skirt - chocolate","active",44037476483125,"16 / Chocolate","SPLIT-TASSEL-SKT-CHO-16","28.00",1,"Size","16","Color","Chocolate"
"the-split-maxi-skirt-white","The split maxi skirt - white","active",44037496930357,"4 / White","SPLIT-MAXI-SKT-WHT-4","28.00",0,"Size","4","Color","White"
"the-split-maxi-skirt-white","The split maxi skirt - white","active",44037496963125,"6 / White","SPLIT-MAXI-SKT-WHT-6","28.00",0,"Size","6","Color","White"
"the-split-maxi-skirt-white","The split maxi skirt - white","active",44037496995893,"8 / White","SPLIT-MAXI-SKT-WHT-8","28.00",0,"Size","8","Color","White"
"the-split-maxi-skirt-white","The split maxi skirt - white","active",44037497028661,"10 / White","SPLIT-MAXI-SKT-WHT-10","28.00",0,"Size","10","Color","White"
"the-split-maxi-skirt-white","The split maxi skirt - white","active",44037497061429,"12 / White","SPLIT-MAXI-SKT-WHT-12","28.00",0,"Size","12","Color","White"
"the-split-maxi-skirt-white","The split maxi skirt - white","active",44037497094197,"14 / White","SPLIT-MAXI-SKT-WHT-14","28.00",0,"Size","14","Color","White"
"the-split-maxi-skirt-white","The split maxi skirt - white","active",44037497126965,"16 / White","SPLIT-MAXI-SKT-WHT-16","28.00",0,"Size","16","Color","White"
"the-split-maxi-skirt-black","The split maxi skirt - black","active",44037509906485,"4 / Black","SPLIT-MAXI-SKT-BLK-4","28.00",0,"Size","4","Color","Black"
"the-split-maxi-skirt-black","The split maxi skirt - black","active",44037509939253,"6 / Black","SPLIT-MAXI-SKT-BLK-6","28.00",9,"Size","6","Color","Black"
"the-split-maxi-skirt-black","The split maxi skirt - black","active",44037509972021,"8 / Black","SPLIT-MAXI-SKT-BLK-8","28.00",0,"Size","8","Color","Black"
"the-split-maxi-skirt-black","The split maxi skirt - black","active",44037510004789,"10 / Black","SPLIT-MAXI-SKT-BLK-10","28.00",2,"Size","10","Color","Black"
"the-split-maxi-skirt-black","The split maxi skirt - black","active",44037510037557,"12 / Black","SPLIT-MAXI-SKT-BLK-12","28.00",0,"Size","12","Color","Black"
"the-split-maxi-skirt-black","The split maxi skirt - black","active",44037510070325,"14 / Black","SPLIT-MAXI-SKT-BLK-14","28.00",1,"Size","14","Color","Black"
"the-split-maxi-skirt-black","The split maxi skirt - black","active",44037510103093,"16 / Black","SPLIT-MAXI-SKT-BLK-16","28.00",2,"Size","16","Color","Black"
"the-split-maxi-skirt-chocolate","The split maxi skirt - chocolate","active",44037510135861,"4 / Chocolate","SPLIT-MAXI-SKT-CHO-4","28.00",2,"Size","4","Color","Chocolate"
"the-split-maxi-skirt-chocolate","The split maxi skirt - chocolate","active",44037510168629,"6 / Chocolate","SPLIT-MAXI-SKT-CHO-6","28.00",15,"Size","6","Color","Chocolate"
"the-split-maxi-skirt-chocolate","The split maxi skirt - chocolate","active",44037510201397,"8 / Chocolate","SPLIT-MAXI-SKT-CHO-8","28.00",6,"Size","8","Color","Chocolate"
"the-split-maxi-skirt-chocolate","The split maxi skirt - chocolate","active",44037510234165,"10 / Chocolate","SPLIT-MAXI-SKT-CHO-10","28.00",7,"Size","10","Color","Chocolate"
"the-split-maxi-skirt-chocolate","The split maxi skirt - chocolate","active",44037510266933,"12 / Chocolate","SPLIT-MAXI-SKT-CHO-12","28.00",1,"Size","12","Color","Chocolate"
"the-split-maxi-skirt-chocolate","The split maxi skirt - chocolate","active",44037510299701,"14 / Chocolate","SPLIT-MAXI-SKT-CHO-14","28.00",2,"Size","14","Color","Chocolate"
"the-split-maxi-skirt-chocolate","The split maxi skirt - chocolate","active",44037510332469,"16 / Chocolate","SPLIT-MAXI-SKT-CHO-16","28.00",2,"Size","16","Color","Chocolate"
"the-twist-bandeau-top-white","The twist bandeau top - white","active",44037557420085,"4 / White","TWIST-BANDEAU-TOP-WHT-4","22.00",0,"Size","4","Color","White"
"the-twist-bandeau-top-white","The twist bandeau top - white","active",44037557452853,"6 / White","TWIST-BANDEAU-TOP-WHT-6","22.00",1,"Size","6","Color","White"
"the-twist-bandeau-top-white","The twist bandeau top - white","active",44037557485621,"8 / White","TWIST-BANDEAU-TOP-WHT-8","22.00",3,"Size","8","Color","White"
"the-twist-bandeau-top-white","The twist bandeau top - white","active",44037557518389,"10 / White","TWIST-BANDEAU-TOP-WHT-10","22.00",0,"Size","10","Color","White"
"the-twist-bandeau-top-white","The twist bandeau top - white","active",44037557551157,"12 / White","TWIST-BANDEAU-TOP-WHT-12","22.00",6,"Size","12","Color","White"
"the-twist-bandeau-top-white","The twist bandeau top - white","active",44037557583925,"14 / White","TWIST-BANDEAU-TOP-WHT-14","22.00",2,"Size","14","Color","White"
"the-twist-bandeau-top-white","The twist bandeau top - white","active",44037557616693,"16 / White","TWIST-BANDEAU-TOP-WHT-16","22.00",2,"Size","16","Color","White"
"the-twist-bandeau-top-black","The twist bandeau top - black","active",44037565186101,"4 / Black","TWIST-BANDEAU-TOP-BLK-4","22.00",0,"Size","4","Color","Black"
"the-twist-bandeau-top-black","The twist bandeau top - black","active",44037565218869,"6 / Black","TWIST-BANDEAU-TOP-BLK-6","22.00",7,"Size","6","Color","Black"
"the-twist-bandeau-top-black","The twist bandeau top - black","active",44037565251637,"8 / Black","TWIST-BANDEAU-TOP-BLK-8","22.00",0,"Size","8","Color","Black"
"the-twist-bandeau-top-black","The twist bandeau top - black","active",44037565284405,"10 / Black","TWIST-BANDEAU-TOP-BLK-10","22.00",0,"Size","10","Color","Black"
"the-twist-bandeau-top-black","The twist bandeau top - black","active",44037565317173,"12 / Black","TWIST-BANDEAU-TOP-BLK-12","22.00",1,"Size","12","Color","Black"
"the-twist-bandeau-top-black","The twist bandeau top - black","active",44037565349941,"14 / Black","TWIST-BANDEAU-TOP-BLK-14","22.00",1,"Size","14","Color","Black"
"the-twist-bandeau-top-black","The twist bandeau top - black","active",44037565382709,"16 / Black","TWIST-BANDEAU-TOP-BLK-16","22.00",2,"Size","16","Color","Black"
"the-twist-bandeau-top-chocolate","The twist bandeau top - chocolate","active",44037568626741,"4 / Chocolate","TWIST-BANDEAU-TOP-CHO-4","22.00",0,"Size","4","Color","Chocolate"
"the-twist-bandeau-top-chocolate","The twist bandeau top - chocolate","active",44037568659509,"6 / Chocolate","TWIST-BANDEAU-TOP-CHO-6","22.00",6,"Size","6","Color","Chocolate"
"the-twist-bandeau-top-chocolate","The twist bandeau top - chocolate","active",44037568692277,"8 / Chocolate","TWIST-BANDEAU-TOP-CHO-8","22.00",1,"Size","8","Color","Chocolate"
"the-twist-bandeau-top-chocolate","The twist bandeau top - chocolate","active",44037568725045,"10 / Chocolate","TWIST-BANDEAU-TOP-CHO-10","22.00",0,"Size","10","Color","Chocolate"
"the-twist-bandeau-top-chocolate","The twist bandeau top - chocolate","active",44037568757813,"12 / Chocolate","TWIST-BANDEAU-TOP-CHO-12","22.00",0,"Size","12","Color","Chocolate"
"the-twist-bandeau-top-chocolate","The twist bandeau top - chocolate","active",44037568790581,"14 / Chocolate","TWIST-BANDEAU-TOP-CHO-14","22.00",1,"Size","14","Color","Chocolate"
"the-twist-bandeau-top-chocolate","The twist bandeau top - chocolate","active",44037568823349,"16 / Chocolate","TWIST-BANDEAU-TOP-CHO-16","22.00",2,"Size","16","Color","Chocolate"
"the-rosette-split-sleeve-top-chocolate","The rosette split sleeve top - chocolate","active",44037572919349,"4 / Chocolate","ROSETTE-SPLIT-TOP-CHO-4","26.00",5,"Size","4","Color","Chocolate"
"the-rosette-split-sleeve-top-chocolate","The rosette split sleeve top - chocolate","active",44037572952117,"6 / Chocolate","ROSETTE-SPLIT-TOP-CHO-6","26.00",11,"Size","6","Color","Chocolate"
"the-rosette-split-sleeve-top-chocolate","The rosette split sleeve top - chocolate","active",44037572984885,"8 / Chocolate","ROSETTE-SPLIT-TOP-CHO-8","26.00",7,"Size","8","Color","Chocolate"
"the-rosette-split-sleeve-top-chocolate","The rosette split sleeve top - chocolate","active",44037573017653,"10 / Chocolate","ROSETTE-SPLIT-TOP-CHO-10","26.00",7,"Size","10","Color","Chocolate"
"the-rosette-split-sleeve-top-chocolate","The rosette split sleeve top - chocolate","active",44037573050421,"12 / Chocolate","ROSETTE-SPLIT-TOP-CHO-12","26.00",1,"Size","12","Color","Chocolate"
"the-rosette-split-sleeve-top-chocolate","The rosette split sleeve top - chocolate","active",44037573083189,"14 / Chocolate","ROSETTE-SPLIT-TOP-CHO-14","26.00",2,"Size","14","Color","Chocolate"
"the-rosette-split-sleeve-top-chocolate","The rosette split sleeve top - chocolate","active",44037573115957,"16 / Chocolate","ROSETTE-SPLIT-TOP-CHO-16","26.00",2,"Size","16","Color","Chocolate"
"the-rosette-split-sleeve-top-white","The rosette split sleeve top - white","active",44037576622133,"4 / White","ROSETTE-SPLIT-TOP-WHT-4","26.00",1,"Size","4","Color","White"
"the-rosette-split-sleeve-top-white","The rosette split sleeve top - white","active",44037576654901,"6 / White","ROSETTE-SPLIT-TOP-WHT-6","26.00",10,"Size","6","Color","White"
"the-rosette-split-sleeve-top-white","The rosette split sleeve top - white","active",44037576687669,"8 / White","ROSETTE-SPLIT-TOP-WHT-8","26.00",0,"Size","8","Color","White"
"the-rosette-split-sleeve-top-white","The rosette split sleeve top - white","active",44037576720437,"10 / White","ROSETTE-SPLIT-TOP-WHT-10","26.00",4,"Size","10","Color","White"
"the-rosette-split-sleeve-top-white","The rosette split sleeve top - white","active",44037576753205,"12 / White","ROSETTE-SPLIT-TOP-WHT-12","26.00",4,"Size","12","Color","White"
"the-rosette-split-sleeve-top-white","The rosette split sleeve top - white","active",44037576785973,"14 / White","ROSETTE-SPLIT-TOP-WHT-14","26.00",0,"Size","14","Color","White"
"the-rosette-split-sleeve-top-white","The rosette split sleeve top - white","active",44037576818741,"16 / White","ROSETTE-SPLIT-TOP-WHT-16","26.00",0,"Size","16","Color","White"
"the-rosette-split-sleeve-top-black","The rosette split sleeve top - black","active",44037577736245,"4 / Black","ROSETTE-SPLIT-TOP-BLK-4","26.00",0,"Size","4","Color","Black"
"the-rosette-split-sleeve-top-black","The rosette split sleeve top - black","active",44037577769013,"6 / Black","ROSETTE-SPLIT-TOP-BLK-6","26.00",7,"Size","6","Color","Black"
"the-rosette-split-sleeve-top-black","The rosette split sleeve top - black","active",44037577801781,"8 / Black","ROSETTE-SPLIT-TOP-BLK-8","26.00",2,"Size","8","Color","Black"
"the-rosette-split-sleeve-top-black","The rosette split sleeve top - black","active",44037577867317,"10 / Black","ROSETTE-SPLIT-TOP-BLK-10","26.00",0,"Size","10","Color","Black"
"the-rosette-split-sleeve-top-black","The rosette split sleeve top - black","active",44037577900085,"12 / Black","ROSETTE-SPLIT-TOP-BLK-12","26.00",0,"Size","12","Color","Black"
"the-rosette-split-sleeve-top-black","The rosette split sleeve top - black","active",44037577932853,"14 / Black","ROSETTE-SPLIT-TOP-BLK-14","26.00",2,"Size","14","Color","Black"
"the-rosette-split-sleeve-top-black","The rosette split sleeve top - black","active",44037577998389,"16 / Black","ROSETTE-SPLIT-TOP-BLK-16","26.00",1,"Size","16","Color","Black"
"the-high-neck-crop-top-white","The high neck crop top - white","active",44037579112501,"4 / White","HIGH-NECK-TOP-WHT-4","24.00",0,"Size","4","Color","White"
"the-high-neck-crop-top-white","The high neck crop top - white","active",44037579145269,"6 / White","HIGH-NECK-TOP-WHT-6","24.00",8,"Size","6","Color","White"
"the-high-neck-crop-top-white","The high neck crop top - white","active",44037579178037,"8 / White","HIGH-NECK-TOP-WHT-8","24.00",1,"Size","8","Color","White"
"the-high-neck-crop-top-white","The high neck crop top - white","active",44037579210805,"10 / White","HIGH-NECK-TOP-WHT-10","24.00",0,"Size","10","Color","White"
"the-high-neck-crop-top-white","The high neck crop top - white","active",44037579243573,"12 / White","HIGH-NECK-TOP-WHT-12","24.00",0,"Size","12","Color","White"
"the-high-neck-crop-top-white","The high neck crop top - white","active",44037579276341,"14 / White","HIGH-NECK-TOP-WHT-14","24.00",1,"Size","14","Color","White"
