"Handle","Title","Body (HTML)","Vendor","Type","Product Category","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Inventory Qty","Variant Grams","Variant Image","Image Src","Metafield: custom.product_type_standard [single_line_text_field]","Metafield: custom.product_type_detail [single_line_text_field]","Metafield: custom.style [single_line_text_field]","Metafield: custom.material [single_line_text_field]","Metafield: custom.fit_type [single_line_text_field]","Metafield: custom.colour_family [single_line_text_field]"
"the-crochet-tan-bikini-top-blueberry-cream","","","","","","","Size","12","Color","Cream","CROCHET-TAN-BIK-CRE-12-1","24.00","shopify","deny","manual","8","55","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/893BE302-B72A-43F4-917C-2B706D1F8A6C.jpg?v=1777311345","","Top","","","","",""
"the-crochet-tan-bikini-top-blueberry-cream","","","","","","","Size","14","Color","Cream","CROCHET-TAN-BIK-CRE-14-1","24.00","shopify","deny","manual","4","55","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/893BE302-B72A-43F4-917C-2B706D1F8A6C.jpg?v=1777311345","","Top","","","","",""
"the-crochet-tan-bikini-top-blueberry-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/26E6EB3B-2FC7-4720-900F-31CBAB2B982A.jpg?v=1777311344","","","","","",""
"the-crochet-tan-bikini-top-blueberry-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/673B881A-A07B-4BD8-8607-1851FF05FD94.jpg?v=1777311344","","","","","",""
"the-crochet-tan-bikini-top-blueberry-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/7B0B5AE5-9D3F-4851-8037-915E4DCC9C03.jpg?v=1777311344","","","","","",""
"the-crochet-tan-bikini-top-blueberry-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2D679D4F-88A8-4D76-A8D1-6556BD99400C.jpg?v=1777310969","","","","","",""
"the-crochet-tan-bikini-top-blueberry-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/C8B45E72-E9EA-45D8-A551-583C6B05AAEA.jpg?v=1777310968","","","","","",""
"the-crochet-tan-bikini-top-blueberry-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/ACA2F0E1-FAA4-4903-85DE-6E49BF1FD9B3.jpg?v=1777311344","","","","","",""
"the-crochet-tan-bikini-top-blueberry-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/75194EB9-F5E5-486A-A333-B4C881529ED5.jpg?v=1777311345","","","","","",""
"the-crochet-tan-bikini-top-blueberry-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/82B70178-E628-499E-90BD-115EC2AC3BCB.jpg?v=1777311344","","","","","",""
"the-crochet-tan-bikini-top-cherry-blush","The crochet tan bikini top","<p data-start=""125"" data-end=""504"">The bikini top of the season and the perfect tanning bikini. Our crochet triangle bikini top is made with double-layered fabric and features fully adjustable neck and back tie straps for a flawless, customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, it’s a fresh, feminine piece with a touch of effortless beach club charm.</p> <p data-start=""506"" data-end=""739"">With its intricate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be grabbing over and over again all summer long.</p> <ul> <li>Thick double layered fabric</li> <li><span style=""text-align: right;"">Fully adjustable halter neck &amp; back tie straps, made from stretchy cord</span></li> <li>Strappy design for minimal tan lines</li> <li><span style=""text-align: right;"">Pair with our matching tan bikini bottoms</span></li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p><span>Emily is 5’7 and wears a size 6</span><br><span>Bust: 32''</span><br><span>Waist: 24’’</span><br><span>Hips: 34’’</span><br><span>Dress size: 6</span></p>","Koko Bay","Top","Apparel & Accessories > Clothing > Swimwear > Swimwear Tops","TRUE","Size","4","Color","Blush","CROCHET-TAN-BIK-BLU-4-1","24.00","shopify","deny","manual","19","55","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/878F9E43-60BF-4652-91A3-F622D0697737.jpg?v=1777311041","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/878F9E43-60BF-4652-91A3-F622D0697737.jpg?v=1777311041","Top","","","","",""
"the-crochet-tan-bikini-top-cherry-blush","","","","","","","Size","6","Color","Blush","CROCHET-TAN-BIK-BLU-6-1","24.00","shopify","deny","manual","29","55","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/878F9E43-60BF-4652-91A3-F622D0697737.jpg?v=1777311041","","Top","","","","",""
"the-crochet-tan-bikini-top-cherry-blush","","","","","","","Size","8","Color","Blush","CROCHET-TAN-BIK-BLU-8-1","24.00","shopify","deny","manual","28","55","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/878F9E43-60BF-4652-91A3-F622D0697737.jpg?v=1777311041","","Top","","","","",""
"the-crochet-tan-bikini-top-cherry-blush","","","","","","","Size","10","Color","Blush","CROCHET-TAN-BIK-BLU-10-1","24.00","shopify","deny","manual","19","55","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/878F9E43-60BF-4652-91A3-F622D0697737.jpg?v=1777311041","","Top","","","","",""
"the-crochet-tan-bikini-top-cherry-blush","","","","","","","Size","12","Color","Blush","CROCHET-TAN-BIK-BLU-12-1","24.00","shopify","deny","manual","9","55","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/878F9E43-60BF-4652-91A3-F622D0697737.jpg?v=1777311041","","Top","","","","",""
"the-crochet-tan-bikini-top-cherry-blush","","","","","","","Size","14","Color","Blush","CROCHET-TAN-BIK-BLU-14-1","24.00","shopify","deny","manual","5","55","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/878F9E43-60BF-4652-91A3-F622D0697737.jpg?v=1777311041","","Top","","","","",""
"the-crochet-tan-bikini-top-cherry-blush","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/84B26E7E-1801-46A9-A88F-B94B4754667A.jpg?v=1777311040","","","","","",""
"the-crochet-tan-bikini-top-cherry-blush","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/9AE60560-4B76-4A70-B208-F2576D646A87_8303dee4-3661-4bff-8887-00ae307695ab.jpg?v=1777311098","","","","","",""
"the-crochet-tan-bikini-top-cherry-blush","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/699E0424-C1F4-4AD2-9AFE-8BDC469EA524.jpg?v=1777311041","","","","","",""
"the-crochet-tan-bikini-top-cherry-blush","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/CD1E4AA1-DD95-47A2-ADC1-69B09E1E5871.jpg?v=1777310879","","","","","",""
"the-crochet-tan-bikini-top-cherry-blush","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2FCF38C9-D0F4-4E40-B316-6E55B1191307.jpg?v=1777310878","","","","","",""
"the-crochet-tan-bikini-top-cherry-blush","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/A6534230-8298-46DB-ACBA-3AA1B2317602.jpg?v=1777311040","","","","","",""
"the-crochet-tan-bikini-top-cherry-blush","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/37D317DA-BF8D-4334-B38B-71599890F3F6.jpg?v=1777311040","","","","","",""
"the-crochet-tan-bikini-top-cherry-blush","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/389B81C3-6424-4694-B8EA-2C68EEBB4555.jpg?v=1777310879","","","","","",""
"the-crochet-tan-bikini-top-lemon-sorbet","The crochet tan bikini top","<p data-start=""125"" data-end=""504"">The bikini top of the season and the perfect tanning bikini. Our crochet triangle bikini top is made with double-layered fabric and features fully adjustable neck and back tie straps for a flawless, customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, it’s a fresh, feminine piece with a touch of effortless beach club charm.</p> <p data-start=""506"" data-end=""739"">With its intricate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be grabbing over and over again all summer long.</p> <ul> <li>Thick double layered fabric</li> <li><span style=""text-align: right;"">Fully adjustable halter neck &amp; back tie straps, made from stretchy cord</span></li> <li>Strappy design for minimal tan lines</li> <li><span style=""text-align: right;"">Pair with our matching tan bikini bottoms</span></li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","Top","Apparel & Accessories > Clothing > Swimwear > Swimwear Tops","TRUE","Size","4","Color","Sorbet","CROCHET-TAN-BIK-SOR-4-2","22.00","shopify","deny","manual","0","55","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/99C1B196-62FE-461F-9506-B6DA95AFEB91.jpg?v=1754705081","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/99C1B196-62FE-461F-9506-B6DA95AFEB91.jpg?v=1754705081","Top","","","","",""
"the-crochet-tan-bikini-top-lemon-sorbet","","","","","","","Size","6","Color","Sorbet","CROCHET-TAN-BIK-SOR-6-2","22.00","shopify","deny","manual","0","55","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/99C1B196-62FE-461F-9506-B6DA95AFEB91.jpg?v=1754705081","","Top","","","","",""
"the-crochet-tan-bikini-top-lemon-sorbet","","","","","","","Size","8","Color","Sorbet","CROCHET-TAN-BIK-SOR-8-2","22.00","shopify","deny","manual","0","55","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/99C1B196-62FE-461F-9506-B6DA95AFEB91.jpg?v=1754705081","","Top","","","","",""
"the-crochet-tan-bikini-top-lemon-sorbet","","","","","","","Size","10","Color","Sorbet","CROCHET-TAN-BIK-SOR-10-2","22.00","shopify","deny","manual","0","55","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/99C1B196-62FE-461F-9506-B6DA95AFEB91.jpg?v=1754705081","","Top","","","","",""
"the-crochet-tan-bikini-top-lemon-sorbet","","","","","","","Size","12","Color","Sorbet","CROCHET-TAN-BIK-SOR-12-2","22.00","shopify","deny","manual","0","55","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/99C1B196-62FE-461F-9506-B6DA95AFEB91.jpg?v=1754705081","","Top","","","","",""
"the-crochet-tan-bikini-top-lemon-sorbet","","","","","","","Size","14","Color","Sorbet","CROCHET-TAN-BIK-SOR-14-2","22.00","shopify","deny","manual","2","55","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/99C1B196-62FE-461F-9506-B6DA95AFEB91.jpg?v=1754705081","","Top","","","","",""
"the-crochet-tan-bikini-top-lemon-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D0E2012B-D7A4-41E7-86AF-53EB9FB8AA1C.jpg?v=1754705104","","","","","",""
"the-crochet-tan-bikini-top-lemon-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/19382A9C-D6BC-44C0-97F4-EFC1BE8528FB.jpg?v=1754705124","","","","","",""
"the-crochet-tan-bikini-top-lemon-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/C83D81DC-E814-474A-8705-607B22832D69.jpg?v=1754705145","","","","","",""
"the-crochet-tan-bikini-top-lemon-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/39A17DE7-0BDC-44AC-A099-39EB93EAF682.jpg?v=1754705163","","","","","",""
"the-crochet-tan-bikini-top-lemon-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/5F372C43-C533-484B-9ACA-337443564B96.jpg?v=1754705184","","","","","",""
"the-crochet-tan-bikini-top-lemon-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B3A7FFEE-045A-470C-B411-2DF2C51E3D44.jpg?v=1754705204","","","","","",""
"the-crochet-tan-bikini-top-lemon-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/0914AADF-FE4B-4D82-9071-BD586CABAD3D.jpg?v=1754705224","","","","","",""
"the-crochet-tan-bikini-top-strawberry-sorbet","The crochet tan bikini top","<p data-start=""125"" data-end=""504"">The bikini top of the season and the perfect tanning bikini. Our crochet triangle bikini top is made with double-layered fabric and features fully adjustable neck and back tie straps for a flawless, customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, it’s a fresh, feminine piece with a touch of effortless beach club charm.</p> <p data-start=""506"" data-end=""739"">With its intricate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be grabbing over and over again all summer long.</p> <ul> <li>Thick double layered fabric</li> <li><span style=""text-align: right;"">Fully adjustable halter neck &amp; back tie straps, made from stretchy cord</span></li> <li>Strappy design for minimal tan lines</li> <li><span style=""text-align: right;"">Pair with our matching tan bikini bottoms</span></li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","Top","Apparel & Accessories > Clothing > Swimwear > Swimwear Tops","TRUE","Size","4","Color","Sorbet","CROCHET-TAN-BIK-SOR-4-3","22.00","shopify","deny","manual","2","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B0B8E16A-1E1B-4A78-9C6B-C1AE3077DF52.jpg?v=1754710534","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B0B8E16A-1E1B-4A78-9C6B-C1AE3077DF52.jpg?v=1754710534","Top","","","","",""
"the-crochet-tan-bikini-top-strawberry-sorbet","","","","","","","Size","6","Color","Sorbet","CROCHET-TAN-BIK-SOR-6-3","22.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B0B8E16A-1E1B-4A78-9C6B-C1AE3077DF52.jpg?v=1754710534","","Top","","","","",""
"the-crochet-tan-bikini-top-strawberry-sorbet","","","","","","","Size","8","Color","Sorbet","CROCHET-TAN-BIK-SOR-8-3","22.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B0B8E16A-1E1B-4A78-9C6B-C1AE3077DF52.jpg?v=1754710534","","Top","","","","",""
"the-crochet-tan-bikini-top-strawberry-sorbet","","","","","","","Size","10","Color","Sorbet","CROCHET-TAN-BIK-SOR-10-3","22.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B0B8E16A-1E1B-4A78-9C6B-C1AE3077DF52.jpg?v=1754710534","","Top","","","","",""
"the-crochet-tan-bikini-top-strawberry-sorbet","","","","","","","Size","12","Color","Sorbet","CROCHET-TAN-BIK-SOR-12-3","22.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B0B8E16A-1E1B-4A78-9C6B-C1AE3077DF52.jpg?v=1754710534","","Top","","","","",""
"the-crochet-tan-bikini-top-strawberry-sorbet","","","","","","","Size","14","Color","Sorbet","CROCHET-TAN-BIK-SOR-14-3","22.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B0B8E16A-1E1B-4A78-9C6B-C1AE3077DF52.jpg?v=1754710534","","Top","","","","",""
"the-crochet-tan-bikini-top-strawberry-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D33D11B6-77F5-45FF-A6F0-5983AE4CC817.jpg?v=1754710555","","","","","",""
"the-crochet-tan-bikini-top-strawberry-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D7B6D838-2108-4C60-A854-CAFCBC4A2D24.jpg?v=1754710598","","","","","",""
"the-crochet-tan-bikini-top-strawberry-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/186FAF3E-F0DB-4A89-B28A-06D47A66C1C8.jpg?v=1754710576","","","","","",""
"the-crochet-tan-bikini-top-strawberry-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3BC210EB-47F0-4B51-B571-7409AEC485DE.jpg?v=1754710409","","","","","",""
"the-crochet-tan-bikini-top-strawberry-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EA6BC9C5-A05D-47A3-8499-866ABF09F19E.jpg?v=1754710449","","","","","",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms","<p data-start=""83"" data-end=""350"">The bikini top of the season. Our crochet wide band bikini bottom features double-layered fabric and a stylish wide band cut designed to sit perfectly on your hips for the ultimate flattering fit. It’s a fresh, feminine piece with a touch of effortless beach club charm.</p> <p data-start=""352"" data-end=""579"">With its delicate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. It’s the staple piece you’ll be reaching for again and again all summer long.</p> <ul> <li>Thick double layered quality lycra</li> <li><span style=""text-align: right;"">Stretchy fabric, slip on style</span></li> <li><span style=""text-align: right;"">Wide band straps for that ultra flattering fit</span></li> <li><span style=""text-align: right;"">Pair with our matching wide band bikini top</span></li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","Bottom","Apparel & Accessories > Clothing > Swimwear > Swim Briefs","TRUE","Size","4","Color","Sorbet","CROCHET-WIDE-BIK-SOR-4","24.00","shopify","deny","manual","0","95","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","","","","","","","Size","6","Color","Sorbet","CROCHET-WIDE-BIK-SOR-6","24.00","shopify","deny","manual","5","95","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","","","","","","","Size","8","Color","Sorbet","CROCHET-WIDE-BIK-SOR-8","24.00","shopify","deny","manual","2","95","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","","","","","","","Size","10","Color","Sorbet","CROCHET-WIDE-BIK-SOR-10","24.00","shopify","deny","manual","0","95","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","","","","","","","Size","12","Color","Sorbet","CROCHET-WIDE-BIK-SOR-12","24.00","shopify","deny","manual","0","95","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","","","","","","","Size","14","Color","Sorbet","CROCHET-WIDE-BIK-SOR-14","24.00","shopify","deny","manual","5","95","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/72CD4469-9C6A-4592-A563-B1E6E6C800FE.jpg?v=1754705265","","","","","",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/5C608065-50A8-4BE4-81D7-5EE1492FDFC9.jpg?v=1754705286","","","","","",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E2FACBA3-CCCE-48C5-9BA8-8A1A58214D9B.jpg?v=1754705305","","","","","",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B7C625F1-0ED5-4C98-99FD-0855DD87A00A.jpg?v=1754705327","","","","","",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E2A1B473-EAED-45AA-B44C-5AC9AAB09123.jpg?v=1754705349","","","","","",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/CBAF6FC7-D529-4C26-B1F2-30D1649AD3A8.jpg?v=1754705371","","","","","",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","The crochet wide band bikini bottoms","<p data-start=""83"" data-end=""350"">The bikini top of the season. Our crochet wide band bikini bottom features double-layered fabric and a stylish wide band cut designed to sit perfectly on your hips for the ultimate flattering fit. It’s a fresh, feminine piece with a touch of effortless beach club charm.</p> <p data-start=""352"" data-end=""579"">With its delicate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. It’s the staple piece you’ll be reaching for again and again all summer long.</p> <ul> <li>Thick double layered quality lycra</li> <li><span style=""text-align: right;"">Stretchy fabric, slip on style</span></li> <li><span style=""text-align: right;"">Wide band straps for that ultra flattering fit</span></li> <li><span style=""text-align: right;"">Pair with our matching wide band bikini top</span></li> </ul> <p><br></p> <p><span style=""text-decoration: underline;""><strong><br>Model measurements:</strong></span></p> <p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","Bottom","Apparel & Accessories > Clothing > Swimwear > Swim Briefs","TRUE","Size","4","Color","Melt","CROCHET-WIDE-BIK-MEL-4","24.00","shopify","deny","manual","13","95","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B126F2D6-0785-4A25-8972-FBB1C324506F.jpg?v=1754704563","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B126F2D6-0785-4A25-8972-FBB1C324506F.jpg?v=1754704563","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","","","","","","","Size","6","Color","Melt","CROCHET-WIDE-BIK-MEL-6","24.00","shopify","deny","manual","15","95","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B126F2D6-0785-4A25-8972-FBB1C324506F.jpg?v=1754704563","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","","","","","","","Size","8","Color","Melt","CROCHET-WIDE-BIK-MEL-8","24.00","shopify","deny","manual","2","95","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B126F2D6-0785-4A25-8972-FBB1C324506F.jpg?v=1754704563","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","","","","","","","Size","10","Color","Melt","CROCHET-WIDE-BIK-MEL-10","24.00","shopify","deny","manual","9","95","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B126F2D6-0785-4A25-8972-FBB1C324506F.jpg?v=1754704563","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","","","","","","","Size","12","Color","Melt","CROCHET-WIDE-BIK-MEL-12","24.00","shopify","deny","manual","0","95","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B126F2D6-0785-4A25-8972-FBB1C324506F.jpg?v=1754704563","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","","","","","","","Size","14","Color","Melt","CROCHET-WIDE-BIK-MEL-14","24.00","shopify","deny","manual","1","95","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B126F2D6-0785-4A25-8972-FBB1C324506F.jpg?v=1754704563","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F6A63F39-B68C-414D-A9E3-BF135822EB08.jpg?v=1754704584","","","","","",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2D208AD7-4F0F-44C0-9735-5E68838D599F.jpg?v=1754704605","","","","","",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1AD70795-AB9D-47A0-B21E-97961FDBF745.jpg?v=1754704627","","","","","",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E12842A6-58AC-4194-8185-E83E3B57DEF0.jpg?v=1754704649","","","","","",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2032A6AC-099C-4E5E-9F58-BC9331994277.jpg?v=1754704668","","","","","",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/7C183583-D23D-4D5A-AC0E-32C6F0114564.jpg?v=1754704689","","","","","",""
