"Handle","Title","Color (product.metafields.shopify.color-pattern)"
"the-high-neck-crop-top-white","The high neck crop top - white",""
"the-high-neck-crop-top-white","The high neck crop top - white",""
"the-high-neck-crop-top-white","The high neck crop top - white",""
"the-high-neck-crop-top-white","The high neck crop top - white",""
"the-lace-low-rise-trousers-black","The lace fitted trousers - black",""
"the-lace-low-rise-trousers-black","The lace fitted trousers - black",""
"the-lace-low-rise-trousers-black","The lace fitted trousers - black",""
"the-lace-low-rise-trousers-black","The lace fitted trousers - black",""
"the-lace-low-rise-trousers-black","The lace fitted trousers - black",""
"the-lace-low-rise-trousers-black","The lace fitted trousers - black",""
"the-lace-low-rise-trousers-black","The lace fitted trousers - black",""
"the-lace-structured-corset-black","The lace structured corset - black",""
"the-lace-structured-corset-black","The lace structured corset - black",""
"the-lace-structured-corset-black","The lace structured corset - black",""
"the-lace-structured-corset-black","The lace structured corset - black",""
"the-lace-structured-corset-black","The lace structured corset - black",""
"the-lace-structured-corset-black","The lace structured corset - black",""
"the-lace-structured-corset-black","The lace structured corset - black",""
"the-lace-cutout-wrap-mini-black","The lace keyhole wrap mini dress - black",""
"the-lace-cutout-wrap-mini-black","The lace keyhole wrap mini dress - black",""
"the-lace-cutout-wrap-mini-black","The lace keyhole wrap mini dress - black",""
"the-lace-cutout-wrap-mini-black","The lace keyhole wrap mini dress - black",""
"the-lace-cutout-wrap-mini-black","The lace keyhole wrap mini dress - black",""
"the-lace-cutout-wrap-mini-black","The lace keyhole wrap mini dress - black",""
"the-lace-cutout-wrap-mini-black","The lace keyhole wrap mini dress - black",""
"the-wide-band-bikini-top-blue-paisley","The wide band bikini top- blue paisley",""
"the-wide-band-bikini-top-blue-paisley","The wide band bikini top- blue paisley",""
"the-wide-band-bikini-top-blue-paisley","The wide band bikini top- blue paisley",""
"the-wide-band-bikini-top-blue-paisley","The wide band bikini top- blue paisley",""
"the-wide-band-bikini-top-blue-paisley","The wide band bikini top- blue paisley",""
"the-wide-band-bikini-top-blue-paisley","The wide band bikini top- blue paisley",""
"the-wide-band-bikini-top-blue-paisley","The wide band bikini top- blue paisley",""
"the-wide-band-bikini-bottoms-blue-paisley","The wide band bikini bottoms - blue paisley",""
"the-wide-band-bikini-bottoms-blue-paisley","The wide band bikini bottoms - blue paisley",""
"the-wide-band-bikini-bottoms-blue-paisley","The wide band bikini bottoms - blue paisley",""
"the-wide-band-bikini-bottoms-blue-paisley","The wide band bikini bottoms - blue paisley",""
"the-wide-band-bikini-bottoms-blue-paisley","The wide band bikini bottoms - blue paisley",""
"the-wide-band-bikini-bottoms-blue-paisley","The wide band bikini bottoms - blue paisley",""
"the-wide-band-bikini-bottoms-blue-paisley","The wide band bikini bottoms - blue paisley",""
"the-wide-band-bikini-top-floral","The wide band bikini top- floral",""
"the-wide-band-bikini-top-floral","The wide band bikini top- floral",""
"the-wide-band-bikini-top-floral","The wide band bikini top- floral",""
"the-wide-band-bikini-top-floral","The wide band bikini top- floral",""
"the-wide-band-bikini-top-floral","The wide band bikini top- floral",""
"the-wide-band-bikini-top-floral","The wide band bikini top- floral",""
"the-wide-band-bikini-top-floral","The wide band bikini top- floral",""
"the-wide-band-bikini-bottoms-floral","The wide band bikini bottoms - floral",""
"the-wide-band-bikini-bottoms-floral","The wide band bikini bottoms - floral",""
"the-wide-band-bikini-bottoms-floral","The wide band bikini bottoms - floral",""
"the-wide-band-bikini-bottoms-floral","The wide band bikini bottoms - floral",""
"the-wide-band-bikini-bottoms-floral","The wide band bikini bottoms - floral",""
"the-wide-band-bikini-bottoms-floral","The wide band bikini bottoms - floral",""
"the-wide-band-bikini-bottoms-floral","The wide band bikini bottoms - floral",""
"the-crochet-foldover-shorts-mocha-melt","The crochet foldover shorts - mocha melt",""
"the-crochet-foldover-shorts-mocha-melt","The crochet foldover shorts - mocha melt",""
"the-crochet-foldover-shorts-mocha-melt","The crochet foldover shorts - mocha melt",""
"the-crochet-foldover-shorts-mocha-melt","The crochet foldover shorts - mocha melt",""
"the-crochet-foldover-shorts-mocha-melt","The crochet foldover shorts - mocha melt",""
"the-crochet-foldover-shorts-mocha-melt","The crochet foldover shorts - mocha melt",""
"the-crochet-foldover-shorts-mocha-melt","The crochet foldover shorts - mocha melt",""
"the-crochet-maxi-skirt-mocha-melt","The crochet maxi skirt - mocha melt",""
"the-crochet-maxi-skirt-mocha-melt","The crochet maxi skirt - mocha melt",""
"the-crochet-maxi-skirt-mocha-melt","The crochet maxi skirt - mocha melt",""
"the-crochet-maxi-skirt-mocha-melt","The crochet maxi skirt - mocha melt",""
"the-crochet-maxi-skirt-mocha-melt","The crochet maxi skirt - mocha melt",""
"the-crochet-maxi-skirt-mocha-melt","The crochet maxi skirt - mocha melt",""
"the-crochet-tan-bikini-bottoms-mocha-melt","The crochet tan bikini bottoms -  mocha melt",""
"the-crochet-tan-bikini-bottoms-mocha-melt","The crochet tan bikini bottoms -  mocha melt",""
"the-crochet-tan-bikini-bottoms-mocha-melt","The crochet tan bikini bottoms -  mocha melt",""
"the-crochet-tan-bikini-bottoms-mocha-melt","The crochet tan bikini bottoms -  mocha melt",""
"the-crochet-tan-bikini-bottoms-mocha-melt","The crochet tan bikini bottoms -  mocha melt",""
"the-crochet-tan-bikini-bottoms-mocha-melt","The crochet tan bikini bottoms -  mocha melt",""
"the-crochet-tan-bikini-bottoms-mocha-melt","The crochet tan bikini bottoms -  mocha melt",""
"the-crochet-tan-bikini-top-mocha-melt","The crochet tan bikini top -  mocha melt",""
"the-crochet-tan-bikini-top-mocha-melt","The crochet tan bikini top -  mocha melt",""
"the-crochet-tan-bikini-top-mocha-melt","The crochet tan bikini top -  mocha melt",""
"the-crochet-tan-bikini-top-mocha-melt","The crochet tan bikini top -  mocha melt",""
"the-crochet-tan-bikini-top-mocha-melt","The crochet tan bikini top -  mocha melt",""
"the-crochet-tan-bikini-top-mocha-melt","The crochet tan bikini top -  mocha melt",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","The crochet wide band bikini bottoms - mocha melt",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","The crochet wide band bikini bottoms - mocha melt",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","The crochet wide band bikini bottoms - mocha melt",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","The crochet wide band bikini bottoms - mocha melt",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","The crochet wide band bikini bottoms - mocha melt",""
"the-crochet-wide-band-bikini-bottoms-mocha-melt","The crochet wide band bikini bottoms - mocha melt",""
"the-crochet-wide-band-bikini-top-mocha-melt","The crochet wide band bikini top - mocha melt",""
"the-crochet-wide-band-bikini-top-mocha-melt","The crochet wide band bikini top - mocha melt",""
"the-crochet-wide-band-bikini-top-mocha-melt","The crochet wide band bikini top - mocha melt",""
"the-crochet-wide-band-bikini-top-mocha-melt","The crochet wide band bikini top - mocha melt",""
"the-crochet-wide-band-bikini-top-mocha-melt","The crochet wide band bikini top - mocha melt",""
"the-crochet-wide-band-bikini-top-mocha-melt","The crochet wide band bikini top - mocha melt",""
"the-crochet-foldover-shorts-lemon-sorbet","The crochet foldover shorts - lemon sorbet",""
"the-crochet-foldover-shorts-lemon-sorbet","The crochet foldover shorts - lemon sorbet",""
"the-crochet-foldover-shorts-lemon-sorbet","The crochet foldover shorts - lemon sorbet",""
"the-crochet-foldover-shorts-lemon-sorbet","The crochet foldover shorts - lemon sorbet",""
"the-crochet-foldover-shorts-lemon-sorbet","The crochet foldover shorts - lemon sorbet",""
"the-crochet-foldover-shorts-lemon-sorbet","The crochet foldover shorts - lemon sorbet",""
"the-crochet-maxi-skirt-lemon-sorbet","The crochet maxi skirt - lemon sorbet",""
"the-crochet-maxi-skirt-lemon-sorbet","The crochet maxi skirt - lemon sorbet",""
"the-crochet-maxi-skirt-lemon-sorbet","The crochet maxi skirt - lemon sorbet",""
"the-crochet-maxi-skirt-lemon-sorbet","The crochet maxi skirt - lemon sorbet",""
"the-crochet-maxi-skirt-lemon-sorbet","The crochet maxi skirt - lemon sorbet",""
"the-crochet-maxi-skirt-lemon-sorbet","The crochet maxi skirt - lemon sorbet",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet",""
"the-crochet-tan-bikini-top-lemon-sorbet","The crochet tan bikini top - lemon sorbet",""
"the-crochet-tan-bikini-top-lemon-sorbet","The crochet tan bikini top - lemon sorbet",""
"the-crochet-tan-bikini-top-lemon-sorbet","The crochet tan bikini top - lemon sorbet",""
"the-crochet-tan-bikini-top-lemon-sorbet","The crochet tan bikini top - lemon sorbet",""
"the-crochet-tan-bikini-top-lemon-sorbet","The crochet tan bikini top - lemon sorbet",""
"the-crochet-tan-bikini-top-lemon-sorbet","The crochet tan bikini top - lemon sorbet",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - lemon sorbet",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - lemon sorbet",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - lemon sorbet",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - lemon sorbet",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - lemon sorbet",""
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - lemon sorbet",""
"the-crochet-wide-band-bikini-top-lemon-sorbet","The crochet wide band bikini top - lemon sorbet",""
"the-crochet-wide-band-bikini-top-lemon-sorbet","The crochet wide band bikini top - lemon sorbet",""
"the-crochet-wide-band-bikini-top-lemon-sorbet","The crochet wide band bikini top - lemon sorbet",""
"the-crochet-wide-band-bikini-top-lemon-sorbet","The crochet wide band bikini top - lemon sorbet",""
"the-crochet-wide-band-bikini-top-lemon-sorbet","The crochet wide band bikini top - lemon sorbet",""
"the-crochet-wide-band-bikini-top-lemon-sorbet","The crochet wide band bikini top - lemon sorbet",""
"the-knitted-scoop-dress-powder-blue","The knitted scoop dress - powder blue",""
"the-knitted-scoop-dress-powder-blue","The knitted scoop dress - powder blue",""
"the-knitted-scoop-dress-powder-blue","The knitted scoop dress - powder blue",""
"the-knitted-scoop-dress-powder-blue","The knitted scoop dress - powder blue",""
"the-knitted-scoop-dress-powder-blue","The knitted scoop dress - powder blue",""
"the-knitted-scoop-dress-powder-blue","The knitted scoop dress - powder blue",""
"the-knitted-scoop-dress-powder-blue","The knitted scoop dress - powder blue",""
"the-wide-band-bikini-bottoms-powder-blue","The wide band bikini bottoms - powder blue",""
"the-wide-band-bikini-bottoms-powder-blue","The wide band bikini bottoms - powder blue",""
"the-wide-band-bikini-bottoms-powder-blue","The wide band bikini bottoms - powder blue",""
"the-wide-band-bikini-bottoms-powder-blue","The wide band bikini bottoms - powder blue",""
"the-wide-band-bikini-bottoms-powder-blue","The wide band bikini bottoms - powder blue",""
"the-wide-band-bikini-bottoms-powder-blue","The wide band bikini bottoms - powder blue",""
"the-wide-band-bikini-bottoms-powder-blue","The wide band bikini bottoms - powder blue",""
"the-wide-band-bikini-top-powder-blue","The wide band bikini top- powder blue",""
"the-wide-band-bikini-top-powder-blue","The wide band bikini top- powder blue",""
"the-wide-band-bikini-top-powder-blue","The wide band bikini top- powder blue",""
"the-wide-band-bikini-top-powder-blue","The wide band bikini top- powder blue",""
"the-wide-band-bikini-top-powder-blue","The wide band bikini top- powder blue",""
"the-wide-band-bikini-top-powder-blue","The wide band bikini top- powder blue",""
"the-wide-band-bikini-top-powder-blue","The wide band bikini top- powder blue",""
"the-knitted-foldover-shorts-powder-blue","The knitted foldover shorts - powder blue",""
"the-knitted-foldover-shorts-powder-blue","The knitted foldover shorts - powder blue",""
"the-knitted-foldover-shorts-powder-blue","The knitted foldover shorts - powder blue",""
"the-knitted-foldover-shorts-powder-blue","The knitted foldover shorts - powder blue",""
"the-knitted-foldover-shorts-powder-blue","The knitted foldover shorts - powder blue",""
"the-knitted-foldover-shorts-powder-blue","The knitted foldover shorts - powder blue",""
"the-knit-beaded-bikini-bottoms-powder-blue","The knit beaded bikini bottoms - powder blue",""
"the-knit-beaded-bikini-bottoms-powder-blue","The knit beaded bikini bottoms - powder blue",""
"the-knit-beaded-bikini-bottoms-powder-blue","The knit beaded bikini bottoms - powder blue",""
"the-knit-beaded-bikini-bottoms-powder-blue","The knit beaded bikini bottoms - powder blue",""
"the-knit-beaded-bikini-bottoms-powder-blue","The knit beaded bikini bottoms - powder blue",""
"the-knit-beaded-bikini-bottoms-powder-blue","The knit beaded bikini bottoms - powder blue",""
"the-knit-beaded-bikini-top-powder-blue","The knit beaded bikini top - powder blue",""
"the-knit-beaded-bikini-top-powder-blue","The knit beaded bikini top - powder blue",""
"the-knit-beaded-bikini-top-powder-blue","The knit beaded bikini top - powder blue",""
"the-knit-beaded-bikini-top-powder-blue","The knit beaded bikini top - powder blue",""
"the-knit-beaded-bikini-top-powder-blue","The knit beaded bikini top - powder blue",""
"the-knit-beaded-bikini-top-powder-blue","The knit beaded bikini top - powder blue",""
"the-knitted-scoop-dress-lemon","The knitted scoop dress - lemon",""
"the-knitted-scoop-dress-lemon","The knitted scoop dress - lemon",""
"the-knitted-scoop-dress-lemon","The knitted scoop dress - lemon",""
"the-knitted-scoop-dress-lemon","The knitted scoop dress - lemon",""
"the-knitted-scoop-dress-lemon","The knitted scoop dress - lemon",""
"the-knitted-scoop-dress-lemon","The knitted scoop dress - lemon",""
"the-knitted-scoop-dress-lemon","The knitted scoop dress - lemon",""
"the-knitted-foldover-shorts-lemon","The knitted foldover shorts - lemon",""
"the-knitted-foldover-shorts-lemon","The knitted foldover shorts - lemon",""
"the-knitted-foldover-shorts-lemon","The knitted foldover shorts - lemon",""
