"Handle","Title","Body (HTML)","Vendor","Type","Product Category","Tags","Collection","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Inventory Qty","Variant Grams","Variant Image","Image Src","Metafield: custom.product_type_standard [single_line_text_field]","Metafield: custom.product_type_detail [single_line_text_field]","Metafield: custom.style [single_line_text_field]","Metafield: custom.material [single_line_text_field]","Metafield: custom.fit_type [single_line_text_field]","Metafield: custom.colour_family [single_line_text_field]","product_images_src"
"the-burnout-cowl-top-powder-blue","The burnout cowl top - powder blue","<p data-end=""412"" data-start=""144"">Introducing Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished.</p>
<p data-end=""682"" data-start=""414"">The Burnout Cowl Top channels this spirit with its soft drape, delicate sheen, and romantic neckline. Designed to catch the light and turn heads, it’s an effortless statement - perfect for golden hour dinners, rooftop drinks, or wherever the warm breeze takes you.</p>
<p data-end=""820"" data-start=""684"">Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</p>
<ul>
<li>Double layered burnout fabric</li>
<li>Fully adjustable ties at the back</li>
<li>Backless</li>
<li>Cowl neck design </li>
<li>Available in powder blue or cream</li>
<li>Wear on its own or part of a set </li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","","","20, Casa del sol, Tops","CLOTHING","TRUE","Size","14","","","","30.00","shopify","deny","manual","6","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1F758C8C-64F5-4016-BE9D-4F957C9E671D.jpg?v=1754711116"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/23ABB525-40D4-4657-8CE6-EEF79266692D.jpg?v=1754711095"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/CD60AF43-15A3-4F80-90E1-0DBCD7D23C7A.jpg?v=1754711072""]"
"the-burnout-cowl-top-powder-blue","","","","","","","","FALSE","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1F758C8C-64F5-4016-BE9D-4F957C9E671D.jpg?v=1754711116","","","","","","",""
"the-burnout-cowl-top-powder-blue","","","","","","","","FALSE","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/23ABB525-40D4-4657-8CE6-EEF79266692D.jpg?v=1754711095","","","","","","",""
"the-burnout-cowl-top-powder-blue","","","","","","","","FALSE","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/CD60AF43-15A3-4F80-90E1-0DBCD7D23C7A.jpg?v=1754711072","","","","","","",""
"the-cove-mini-grey-knit","The cove knit mini - cloud","<p>Meet Solstice — a premium collection made for seamless day-to-night style. Designed for crisp evenings and cooler nights, featuring premium pieces designed to build your party-season wardrobe. Effortlessly sophisticated and perfect for the season, this collection is made for your most memorable moments.</p>
<ul>
<li>Mini dress fit</li>
<li>Fold over off-shoulder neckline</li>
<li>Soft ribbed stretch knit fabric</li>
<li>Statement balloon sleeves</li>
<li>Softly contoured fit</li>
</ul>
<p>Mary is 5’4 and wears size XS</p>","Koko Bay","Dresses","","Dresses, solstice","CLOTHING","TRUE","Size","4","","","","45.00","shopify","deny","manual","0","530","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1082.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1068.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1074.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1051.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1076.jpg?v=1764262064"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1091.jpg?v=1764262042""]"
"the-cove-mini-grey-knit","The cove knit mini - cloud","<p>Meet Solstice — a premium collection made for seamless day-to-night style. Designed for crisp evenings and cooler nights, featuring premium pieces designed to build your party-season wardrobe. Effortlessly sophisticated and perfect for the season, this collection is made for your most memorable moments.</p>
<ul>
<li>Mini dress fit</li>
<li>Fold over off-shoulder neckline</li>
<li>Soft ribbed stretch knit fabric</li>
<li>Statement balloon sleeves</li>
<li>Softly contoured fit</li>
</ul>
<p>Mary is 5’4 and wears size XS</p>","Koko Bay","Dresses","","Dresses, solstice","CLOTHING","TRUE","Size","6","","","","45.00","shopify","deny","manual","0","530","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1082.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1068.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1074.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1051.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1076.jpg?v=1764262064"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1091.jpg?v=1764262042""]"
"the-cove-mini-grey-knit","The cove knit mini - cloud","<p>Meet Solstice — a premium collection made for seamless day-to-night style. Designed for crisp evenings and cooler nights, featuring premium pieces designed to build your party-season wardrobe. Effortlessly sophisticated and perfect for the season, this collection is made for your most memorable moments.</p>
<ul>
<li>Mini dress fit</li>
<li>Fold over off-shoulder neckline</li>
<li>Soft ribbed stretch knit fabric</li>
<li>Statement balloon sleeves</li>
<li>Softly contoured fit</li>
</ul>
<p>Mary is 5’4 and wears size XS</p>","Koko Bay","Dresses","","Dresses, solstice","CLOTHING","TRUE","Size","8","","","","45.00","shopify","deny","manual","0","530","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1082.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1068.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1074.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1051.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1076.jpg?v=1764262064"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1091.jpg?v=1764262042""]"
"the-cove-mini-grey-knit","The cove knit mini - cloud","<p>Meet Solstice — a premium collection made for seamless day-to-night style. Designed for crisp evenings and cooler nights, featuring premium pieces designed to build your party-season wardrobe. Effortlessly sophisticated and perfect for the season, this collection is made for your most memorable moments.</p>
<ul>
<li>Mini dress fit</li>
<li>Fold over off-shoulder neckline</li>
<li>Soft ribbed stretch knit fabric</li>
<li>Statement balloon sleeves</li>
<li>Softly contoured fit</li>
</ul>
<p>Mary is 5’4 and wears size XS</p>","Koko Bay","Dresses","","Dresses, solstice","CLOTHING","TRUE","Size","10","","","","45.00","shopify","deny","manual","0","530","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1082.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1068.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1074.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1051.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1076.jpg?v=1764262064"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1091.jpg?v=1764262042""]"
"the-cove-mini-grey-knit","The cove knit mini - cloud","<p>Meet Solstice — a premium collection made for seamless day-to-night style. Designed for crisp evenings and cooler nights, featuring premium pieces designed to build your party-season wardrobe. Effortlessly sophisticated and perfect for the season, this collection is made for your most memorable moments.</p>
<ul>
<li>Mini dress fit</li>
<li>Fold over off-shoulder neckline</li>
<li>Soft ribbed stretch knit fabric</li>
<li>Statement balloon sleeves</li>
<li>Softly contoured fit</li>
</ul>
<p>Mary is 5’4 and wears size XS</p>","Koko Bay","Dresses","","Dresses, solstice","CLOTHING","TRUE","Size","12","","","","45.00","shopify","deny","manual","6","530","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1082.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1068.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1074.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1051.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1076.jpg?v=1764262064"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1091.jpg?v=1764262042""]"
"the-cove-mini-grey-knit","The cove knit mini - cloud","<p>Meet Solstice — a premium collection made for seamless day-to-night style. Designed for crisp evenings and cooler nights, featuring premium pieces designed to build your party-season wardrobe. Effortlessly sophisticated and perfect for the season, this collection is made for your most memorable moments.</p>
<ul>
<li>Mini dress fit</li>
<li>Fold over off-shoulder neckline</li>
<li>Soft ribbed stretch knit fabric</li>
<li>Statement balloon sleeves</li>
<li>Softly contoured fit</li>
</ul>
<p>Mary is 5’4 and wears size XS</p>","Koko Bay","Dresses","","Dresses, solstice","CLOTHING","TRUE","Size","14","","","","45.00","shopify","deny","manual","3","530","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1082.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1068.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1074.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1051.jpg?v=1764262101"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1076.jpg?v=1764262064"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1091.jpg?v=1764262042""]"
"the-cove-mini-grey-knit","","","","","","","","FALSE","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1082.jpg?v=1764262101","","","","","","",""
"the-cove-mini-grey-knit","","","","","","","","FALSE","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1068.jpg?v=1764262101","","","","","","",""
"the-cove-mini-grey-knit","","","","","","","","FALSE","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1074.jpg?v=1764262101","","","","","","",""
"the-cove-mini-grey-knit","","","","","","","","FALSE","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1051.jpg?v=1764262101","","","","","","",""
"the-cove-mini-grey-knit","","","","","","","","FALSE","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1076.jpg?v=1764262064","","","","","","",""
"the-cove-mini-grey-knit","","","","","","","","FALSE","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1091.jpg?v=1764262042","","","","","","",""
"the-cowl-maxi-blue-floral","The cowl maxi - blue & purple floral","<p> </p>
<p><span class=""s1"">Meet Soleil, a collection of core pieces that will be a staple to your wardrobe that you can rewear and restyle all season. Drawing inspiration from the amalfi coast and summer days spent under the sun… she’s limited to make sure you’re one of a kind.</span></p>
<ul>
<li>Double layered premium quality fabric</li>
<li>Cowl front design </li>
<li>Low back detail </li>
<li>Please note this print is an abstract style print so will vary from piece to piece</li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 6<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","","40, Dresses, Prints, Soleil","CLOTHING","TRUE","Size","4","","","","38.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-13-23_jpg.jpg?v=1754708318"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-13_jpg.jpg?v=1754708340"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-59_jpg.jpg?v=1754708362""]"
"the-cowl-maxi-blue-floral","The cowl maxi - blue & purple floral","<p> </p>
<p><span class=""s1"">Meet Soleil, a collection of core pieces that will be a staple to your wardrobe that you can rewear and restyle all season. Drawing inspiration from the amalfi coast and summer days spent under the sun… she’s limited to make sure you’re one of a kind.</span></p>
<ul>
<li>Double layered premium quality fabric</li>
<li>Cowl front design </li>
<li>Low back detail </li>
<li>Please note this print is an abstract style print so will vary from piece to piece</li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 6<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","","40, Dresses, Prints, Soleil","CLOTHING","TRUE","Size","6","","","","38.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292","","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-13-23_jpg.jpg?v=1754708318"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-13_jpg.jpg?v=1754708340"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-59_jpg.jpg?v=1754708362""]"
"the-cowl-maxi-blue-floral","The cowl maxi - blue & purple floral","<p> </p>
<p><span class=""s1"">Meet Soleil, a collection of core pieces that will be a staple to your wardrobe that you can rewear and restyle all season. Drawing inspiration from the amalfi coast and summer days spent under the sun… she’s limited to make sure you’re one of a kind.</span></p>
<ul>
<li>Double layered premium quality fabric</li>
<li>Cowl front design </li>
<li>Low back detail </li>
<li>Please note this print is an abstract style print so will vary from piece to piece</li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 6<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","","40, Dresses, Prints, Soleil","CLOTHING","TRUE","Size","8","","","","38.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292","","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-13-23_jpg.jpg?v=1754708318"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-13_jpg.jpg?v=1754708340"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-59_jpg.jpg?v=1754708362""]"
"the-cowl-maxi-blue-floral","The cowl maxi - blue & purple floral","<p> </p>
<p><span class=""s1"">Meet Soleil, a collection of core pieces that will be a staple to your wardrobe that you can rewear and restyle all season. Drawing inspiration from the amalfi coast and summer days spent under the sun… she’s limited to make sure you’re one of a kind.</span></p>
<ul>
<li>Double layered premium quality fabric</li>
<li>Cowl front design </li>
<li>Low back detail </li>
<li>Please note this print is an abstract style print so will vary from piece to piece</li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 6<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","","40, Dresses, Prints, Soleil","CLOTHING","TRUE","Size","10","","","","38.00","shopify","deny","manual","14","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292","","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-13-23_jpg.jpg?v=1754708318"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-13_jpg.jpg?v=1754708340"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-59_jpg.jpg?v=1754708362""]"
"the-cowl-maxi-blue-floral","The cowl maxi - blue & purple floral","<p> </p>
<p><span class=""s1"">Meet Soleil, a collection of core pieces that will be a staple to your wardrobe that you can rewear and restyle all season. Drawing inspiration from the amalfi coast and summer days spent under the sun… she’s limited to make sure you’re one of a kind.</span></p>
<ul>
<li>Double layered premium quality fabric</li>
<li>Cowl front design </li>
<li>Low back detail </li>
<li>Please note this print is an abstract style print so will vary from piece to piece</li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 6<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","","40, Dresses, Prints, Soleil","CLOTHING","TRUE","Size","12","","","","38.00","shopify","deny","manual","3","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292","","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-13-23_jpg.jpg?v=1754708318"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-13_jpg.jpg?v=1754708340"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-59_jpg.jpg?v=1754708362""]"
"the-cowl-maxi-blue-floral","The cowl maxi - blue & purple floral","<p> </p>
<p><span class=""s1"">Meet Soleil, a collection of core pieces that will be a staple to your wardrobe that you can rewear and restyle all season. Drawing inspiration from the amalfi coast and summer days spent under the sun… she’s limited to make sure you’re one of a kind.</span></p>
<ul>
<li>Double layered premium quality fabric</li>
<li>Cowl front design </li>
<li>Low back detail </li>
<li>Please note this print is an abstract style print so will vary from piece to piece</li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 6<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","","40, Dresses, Prints, Soleil","CLOTHING","TRUE","Size","14","","","","38.00","shopify","deny","manual","3","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292","","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-13-23_jpg.jpg?v=1754708318"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-13_jpg.jpg?v=1754708340"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-59_jpg.jpg?v=1754708362""]"
"the-cowl-maxi-blue-floral","","","","","","","","FALSE","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-13-23_jpg.jpg?v=1754708318","","","","","","",""
"the-cowl-maxi-blue-floral","","","","","","","","FALSE","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-13_jpg.jpg?v=1754708340","","","","","","",""
"the-cowl-maxi-blue-floral","","","","","","","","FALSE","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-59_jpg.jpg?v=1754708362","","","","","","",""
"the-cowl-maxi-yellow-floral","The cowl maxi - yellow & brown floral","<p> </p>
<p><span class=""s1"">Meet Soleil, a collection of core pieces that will be a staple to your wardrobe that you can rewear and restyle all season. Drawing inspiration from the amalfi coast and summer days spent under the sun… she’s limited to make sure you’re one of a kind.</span></p>
<ul>
<li>Double layered premium quality fabric</li>
<li>Cowl front design </li>
<li>Low back detail </li>
<li>Please note this print is an abstract style print so will vary from piece to piece</li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 6<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","","40, Dresses, Prints, Soleil","CLOTHING","TRUE","Size","4","","","","38.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-28_jpg.jpg?v=1754708382","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-28_jpg.jpg?v=1754708382","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-28_jpg.jpg?v=1754708382"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-01_jpg.jpg?v=1754708408"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-29-34_jpg.jpg?v=1754708431"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-38-08_jpg.jpg?v=1754708451""]"
"the-cowl-maxi-yellow-floral","The cowl maxi - yellow & brown floral","<p> </p>
<p><span class=""s1"">Meet Soleil, a collection of core pieces that will be a staple to your wardrobe that you can rewear and restyle all season. Drawing inspiration from the amalfi coast and summer days spent under the sun… she’s limited to make sure you’re one of a kind.</span></p>
<ul>
<li>Double layered premium quality fabric</li>
<li>Cowl front design </li>
<li>Low back detail </li>
<li>Please note this print is an abstract style print so will vary from piece to piece</li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 6<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","","40, Dresses, Prints, Soleil","CLOTHING","TRUE","Size","6","","","","38.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-28_jpg.jpg?v=1754708382","","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-28_jpg.jpg?v=1754708382"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-01_jpg.jpg?v=1754708408"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-29-34_jpg.jpg?v=1754708431"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-38-08_jpg.jpg?v=1754708451""]"
"the-cowl-maxi-yellow-floral","The cowl maxi - yellow & brown floral","<p> </p>
<p><span class=""s1"">Meet Soleil, a collection of core pieces that will be a staple to your wardrobe that you can rewear and restyle all season. Drawing inspiration from the amalfi coast and summer days spent under the sun… she’s limited to make sure you’re one of a kind.</span></p>
<ul>
<li>Double layered premium quality fabric</li>
<li>Cowl front design </li>
<li>Low back detail </li>
<li>Please note this print is an abstract style print so will vary from piece to piece</li>
</ul>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 6<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","","40, Dresses, Prints, Soleil","CLOTHING","TRUE","Size","8","","","","38.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-28_jpg.jpg?v=1754708382","","","","","","","","[""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-28_jpg.jpg?v=1754708382"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-01_jpg.jpg?v=1754708408"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-29-34_jpg.jpg?v=1754708431"",""https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-38-08_jpg.jpg?v=1754708451""]"
