"Handle","Title","Body (HTML)","Vendor","Type","Product Category","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Inventory Qty","Variant Grams","Variant Image","Image Src","Metafield: custom.product_type_standard [single_line_text_field]","Metafield: custom.product_type_detail [single_line_text_field]","Metafield: custom.style [single_line_text_field]","Metafield: custom.material [single_line_text_field]","Metafield: custom.fit_type [single_line_text_field]","Metafield: custom.colour_family [single_line_text_field]"
"the-cowl-maxi","The cowl maxi","<p> </p> <p><span class=""s1"">Meet Soleil, a collection of core pieces that will be a staple to your wardrobe that you can rewear and restyle all season. Drawing inspiration from the amalfi coast and summer days spent under the sun… she’s limited to make sure you’re one of a kind.</span></p> <ul> <li>Double layered premium quality fabric</li> <li>Cowl front design </li> <li>Low back detail </li> <li>Please note this print is an abstract style print so will vary from piece to piece</li> </ul> <p> </p> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Holly is 5’5 and wears a size 6<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","Dress","Apparel & Accessories > Clothing > Dresses","40, Dresses, Prints, Soleil, Dress","TRUE","Size","4","Color","Blue Floral","THECOWLMAXI-BLUE FLORAL-4","38.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292","Dress","","","","",""
"the-cowl-maxi","","","","","","","","Size","6","Color","Blue Floral","THECOWLMAXI-BLUE FLORAL-6","38.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292","","Dress","","","","",""
"the-cowl-maxi","","","","","","","","Size","8","Color","Blue Floral","THECOWLMAXI-BLUE FLORAL-8","38.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292","","Dress","","","","",""
"the-cowl-maxi","","","","","","","","Size","10","Color","Blue Floral","THECOWLMAXI-BLUE FLORAL-10","38.00","shopify","deny","manual","14","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292","","Dress","","","","",""
"the-cowl-maxi","","","","","","","","Size","12","Color","Blue Floral","THECOWLMAXI-BLUE FLORAL-12","38.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292","","Dress","","","","",""
"the-cowl-maxi","","","","","","","","Size","14","Color","Blue Floral","THECOWLMAXI-BLUE FLORAL-14","38.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-12-52_jpg.jpg?v=1754708292","","Dress","","","","",""
"the-cowl-maxi","","","","","","","","Size","4","Color","Yellow Floral","THECOWLMAXI-YELLOW FLORAL-4","38.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-28_jpg.jpg?v=1754708382","","Dress","","","","",""
"the-cowl-maxi","","","","","","","","Size","6","Color","Yellow Floral","THECOWLMAXI-YELLOW FLORAL-6","38.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-28_jpg.jpg?v=1754708382","","Dress","","","","",""
"the-cowl-maxi","","","","","","","","Size","8","Color","Yellow Floral","THECOWLMAXI-YELLOW FLORAL-8","38.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-28_jpg.jpg?v=1754708382","","Dress","","","","",""
"the-cowl-maxi","","","","","","","","Size","10","Color","Yellow Floral","THECOWLMAXI-YELLOW FLORAL-10","38.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-28_jpg.jpg?v=1754708382","","Dress","","","","",""
"the-cowl-maxi","","","","","","","","Size","12","Color","Yellow Floral","THECOWLMAXI-YELLOW FLORAL-12","38.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-28_jpg.jpg?v=1754708382","","Dress","","","","",""
"the-cowl-maxi","","","","","","","","Size","14","Color","Yellow Floral","THECOWLMAXI-YELLOW FLORAL-14","38.00","shopify","deny","manual","1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-28_jpg.jpg?v=1754708382","","Dress","","","","",""
"the-cowl-maxi","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-13-23_jpg.jpg?v=1754708318","","","","","",""
"the-cowl-maxi","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-13_jpg.jpg?v=1754708340","","","","","",""
"the-cowl-maxi","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-11-59_jpg.jpg?v=1754708362","","","","","",""
"the-cowl-maxi","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-00-28-28_jpg.jpg?v=1754708382","","","","","",""
"the-crochet-foldover-shorts","The crochet foldover shorts","<meta charset=""UTF-8""> <p>The ultimate Ibiza fit. Brought to you in a gorgeous crochet fabric and lined for comfort, we’re completely obsessed. Designed with versatility in mind, both tops and bottoms in this collection are available to mix &amp; match with one another. Pair with your fav cowboy boots for a look that’s guaranteed to turn heads.</p> <ul> <li class=""li1"">Made from crochet knit textured fabric</li> <li class=""li1"">Lined with supersoft fabric so that it’s not see through</li> <li class=""li1"">Fold over waistband with raw edge detailing</li> <li class=""li1"">Elasticated waistband</li> <li class=""li1"">Set sold separately</li> <li class=""li1"">Sizing runs small so if inbetween sizes we would recommend sizing up</li> </ul> <p> </p> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Holly is 5’5 and wears a size 6<br>Bust: 32<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p> <p><span> </span></p>","Koko Bay","Shorts","Apparel & Accessories > Clothing > Shorts","30, 40, Sets, Skirts, Shorts","TRUE","Size","4","Color","Black White","THECROCHETFOLDOVERSHORTS-BLACK WHITE-4","26.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/35A5F29F-7799-4AFD-8507-7A878B0F683B.jpg?v=1754700308","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/35A5F29F-7799-4AFD-8507-7A878B0F683B.jpg?v=1754700308","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","6","Color","Black White","THECROCHETFOLDOVERSHORTS-BLACK WHITE-6","26.00","shopify","deny","manual","14","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/35A5F29F-7799-4AFD-8507-7A878B0F683B.jpg?v=1754700308","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","8","Color","Black White","THECROCHETFOLDOVERSHORTS-BLACK WHITE-8","26.00","shopify","deny","manual","10","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/35A5F29F-7799-4AFD-8507-7A878B0F683B.jpg?v=1754700308","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","10","Color","Black White","THECROCHETFOLDOVERSHORTS-BLACK WHITE-10","26.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/35A5F29F-7799-4AFD-8507-7A878B0F683B.jpg?v=1754700308","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","12","Color","Black White","THECROCHETFOLDOVERSHORTS-BLACK WHITE-12","26.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/35A5F29F-7799-4AFD-8507-7A878B0F683B.jpg?v=1754700308","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","14","Color","Black White","THECROCHETFOLDOVERSHORTS-BLACK WHITE-14","26.00","shopify","deny","manual","4","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/35A5F29F-7799-4AFD-8507-7A878B0F683B.jpg?v=1754700308","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","16","Color","Black White","THECROCHETFOLDOVERSHORTS-BLACK WHITE-16","26.00","shopify","deny","manual","4","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/35A5F29F-7799-4AFD-8507-7A878B0F683B.jpg?v=1754700308","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","4","Color","Mocha Melt","THECROCHETFOLDOVERSHORTS-MOCHA MELT-4","26.00","shopify","deny","manual","-1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/48DD9C96-C7AC-451C-8A6E-15033D80A3EE.png?v=1754704335","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","6","Color","Mocha Melt","THECROCHETFOLDOVERSHORTS-MOCHA MELT-6","26.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/48DD9C96-C7AC-451C-8A6E-15033D80A3EE.png?v=1754704335","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","8","Color","Mocha Melt","THECROCHETFOLDOVERSHORTS-MOCHA MELT-8","26.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/48DD9C96-C7AC-451C-8A6E-15033D80A3EE.png?v=1754704335","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","10","Color","Mocha Melt","THECROCHETFOLDOVERSHORTS-MOCHA MELT-10","26.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/48DD9C96-C7AC-451C-8A6E-15033D80A3EE.png?v=1754704335","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","12","Color","Mocha Melt","THECROCHETFOLDOVERSHORTS-MOCHA MELT-12","26.00","shopify","deny","manual","9","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/48DD9C96-C7AC-451C-8A6E-15033D80A3EE.png?v=1754704335","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","14","Color","Mocha Melt","THECROCHETFOLDOVERSHORTS-MOCHA MELT-14","26.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/48DD9C96-C7AC-451C-8A6E-15033D80A3EE.png?v=1754704335","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","16","Color","Mocha Melt","THECROCHETFOLDOVERSHORTS-MOCHA MELT-16","26.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/48DD9C96-C7AC-451C-8A6E-15033D80A3EE.png?v=1754704335","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","4","Color","Lemon Sorbet","THECROCHETFOLDOVERSHORTS-LEMON SORBET-4","26.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F5C2C2E5-F24C-400D-A89B-C43200C52EA0.jpg?v=1754704790","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","6","Color","Lemon Sorbet","THECROCHETFOLDOVERSHORTS-LEMON SORBET-6","26.00","shopify","deny","manual","-1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F5C2C2E5-F24C-400D-A89B-C43200C52EA0.jpg?v=1754704790","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","8","Color","Lemon Sorbet","THECROCHETFOLDOVERSHORTS-LEMON SORBET-8","26.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F5C2C2E5-F24C-400D-A89B-C43200C52EA0.jpg?v=1754704790","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","10","Color","Lemon Sorbet","THECROCHETFOLDOVERSHORTS-LEMON SORBET-10","26.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F5C2C2E5-F24C-400D-A89B-C43200C52EA0.jpg?v=1754704790","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","12","Color","Lemon Sorbet","THECROCHETFOLDOVERSHORTS-LEMON SORBET-12","26.00","shopify","deny","manual","7","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F5C2C2E5-F24C-400D-A89B-C43200C52EA0.jpg?v=1754704790","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","14","Color","Lemon Sorbet","THECROCHETFOLDOVERSHORTS-LEMON SORBET-14","26.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F5C2C2E5-F24C-400D-A89B-C43200C52EA0.jpg?v=1754704790","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","4","Color","Strawberry Sorbet","THECROCHETFOLDOVERSHORTS-STRAWBERRY SORBET-4","26.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3BC210EB-47F0-4B51-B571-7409AEC485DE.jpg?v=1754710409","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","6","Color","Strawberry Sorbet","THECROCHETFOLDOVERSHORTS-STRAWBERRY SORBET-6","26.00","shopify","deny","manual","-1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3BC210EB-47F0-4B51-B571-7409AEC485DE.jpg?v=1754710409","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","8","Color","Strawberry Sorbet","THECROCHETFOLDOVERSHORTS-STRAWBERRY SORBET-8","26.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3BC210EB-47F0-4B51-B571-7409AEC485DE.jpg?v=1754710409","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","10","Color","Strawberry Sorbet","THECROCHETFOLDOVERSHORTS-STRAWBERRY SORBET-10","26.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3BC210EB-47F0-4B51-B571-7409AEC485DE.jpg?v=1754710409","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","12","Color","Strawberry Sorbet","THECROCHETFOLDOVERSHORTS-STRAWBERRY SORBET-12","26.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3BC210EB-47F0-4B51-B571-7409AEC485DE.jpg?v=1754710409","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","14","Color","Strawberry Sorbet","THECROCHETFOLDOVERSHORTS-STRAWBERRY SORBET-14","26.00","shopify","deny","manual","9","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3BC210EB-47F0-4B51-B571-7409AEC485DE.jpg?v=1754710409","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","4","Color","Blueberry Cream","THECROCHETFOLDOVERSHORTS-BLUEBERRY CREAM-4","28.00","shopify","deny","manual","19","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/A758D5BA-4489-4669-8320-F8128E7A87F4.jpg?v=1777310969","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","6","Color","Blueberry Cream","THECROCHETFOLDOVERSHORTS-BLUEBERRY CREAM-6","28.00","shopify","deny","manual","26","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/A758D5BA-4489-4669-8320-F8128E7A87F4.jpg?v=1777310969","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","8","Color","Blueberry Cream","THECROCHETFOLDOVERSHORTS-BLUEBERRY CREAM-8","28.00","shopify","deny","manual","26","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/A758D5BA-4489-4669-8320-F8128E7A87F4.jpg?v=1777310969","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","10","Color","Blueberry Cream","THECROCHETFOLDOVERSHORTS-BLUEBERRY CREAM-10","28.00","shopify","deny","manual","18","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/A758D5BA-4489-4669-8320-F8128E7A87F4.jpg?v=1777310969","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","12","Color","Blueberry Cream","THECROCHETFOLDOVERSHORTS-BLUEBERRY CREAM-12","28.00","shopify","deny","manual","10","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/A758D5BA-4489-4669-8320-F8128E7A87F4.jpg?v=1777310969","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","14","Color","Blueberry Cream","THECROCHETFOLDOVERSHORTS-BLUEBERRY CREAM-14","28.00","shopify","deny","manual","10","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/A758D5BA-4489-4669-8320-F8128E7A87F4.jpg?v=1777310969","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","4","Color","Cherry Swirl","THECROCHETFOLDOVERSHORTS-CHERRY SWIRL-4","28.00","shopify","deny","manual","20","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/CD1E4AA1-DD95-47A2-ADC1-69B09E1E5871.jpg?v=1777310879","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","6","Color","Cherry Swirl","THECROCHETFOLDOVERSHORTS-CHERRY SWIRL-6","28.00","shopify","deny","manual","28","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/CD1E4AA1-DD95-47A2-ADC1-69B09E1E5871.jpg?v=1777310879","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","8","Color","Cherry Swirl","THECROCHETFOLDOVERSHORTS-CHERRY SWIRL-8","28.00","shopify","deny","manual","25","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/CD1E4AA1-DD95-47A2-ADC1-69B09E1E5871.jpg?v=1777310879","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","10","Color","Cherry Swirl","THECROCHETFOLDOVERSHORTS-CHERRY SWIRL-10","28.00","shopify","deny","manual","19","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/CD1E4AA1-DD95-47A2-ADC1-69B09E1E5871.jpg?v=1777310879","","Shorts","skirt","","","",""
"the-crochet-foldover-shorts","","","","","","","","Size","12","Color","Cherry Swirl","THECROCHETFOLDOVERSHORTS-CHERRY SWIRL-12","28.00","shopify","deny","manual","10","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/CD1E4AA1-DD95-47A2-ADC1-69B09E1E5871.jpg?v=1777310879","","Shorts","skirt","","","",""
